Age_days	Mean_All_Monkey_prop	Female	Noord	Oost	Zuid	West	Regio	Age_years	psw
3728	.508333333333333	1	0	0	0	1	4	10	.8757
3728	.474166666666667	0	0	1	0	0	2	10	.9053
3728	.685	1	0	0	0	1	4	10	.8757
3728	.710833333333333	0	0	0	1	0	3	10	1.445
3728	.555	1	0	0	1	0	3	10	1.2515
3728	.598333333333333	0	0	0	0	1	4	10	1.0007
3728	.5575	0	0	0	1	0	3	10	1.445
3729	.413333333333333	0	0	0	0	1	4	10	1.0007
3729	.474166666666667	0	0	0	0	1	4	10	1.0007
3730	.459166666666667	1	0	0	0	1	4	10	.8757
3730	.770833333333333	0	0	1	0	0	2	10	.9053
3731	.649166666666667	0	0	0	0	1	4	10	1.0007
3731	.624166666666667	0	0	0	0	1	4	10	1.0007
3732	.18	0	0	0	0	1	4	10	1.0007
3732	.571666666666667	0	0	1	0	0	2	10	.9053
3732	.376666666666667	1	0	0	0	1	4	10	.8757
3733	.465833333333333	0	0	1	0	0	2	10	.9053
3733	.675833333333333	0	0	0	0	1	4	10	1.0007
3733	.63	1	0	0	0	1	4	10	.8757
3735	.605833333333333	1	0	1	0	0	2	10	.7135
3735	.473333333333333	1	0	0	0	1	4	10	.8757
3735	.5575	0	0	0	0	1	4	10	1.0007
3735	.8025	1	0	0	0	1	4	10	.8757
3735	.48	1	0	1	0	0	2	10	.7135
3735	.37	1	0	0	0	1	4	10	.8757
3736	.4625	1	0	0	0	1	4	10	.8757
3736	.615	1	0	0	0	1	4	10	.8757
3737	.27	0	0	1	0	0	2	10	.9053
3737	.5725	0	0	1	0	0	2	10	.9053
3737	.635833333333333	1	0	0	0	1	4	10	.8757
3737	.153333333333333	1	0	0	1	0	3	10	1.2515
3738	.594166666666667	1	0	0	0	1	4	10	.8757
3738	.331666666666667	0	0	1	0	0	2	10	.9053
3739	.685833333333333	1	0	1	0	0	2	10	.7135
3739	.456666666666667	0	1	0	0	0	1	10	1.4728
3740	.43	1	0	1	0	0	2	10	.7135
3740	.598333333333333	0	0	1	0	0	2	10	.9053
3740	.354166666666667	0	0	0	0	1	4	10	1.0007
3741	.648333333333333	0	0	0	0	1	4	10	1.0007
3741	.566666666666667	1	0	0	0	1	4	10	.8757
3742	.6	1	0	1	0	0	2	10	.7135
3742	.6275	1	0	1	0	0	2	10	.7135
3744	.393333333333333	1	0	1	0	0	2	10	.7135
3744	.5625	1	0	0	0	1	4	10	.8757
3744	.555	0	0	0	0	1	4	10	1.0007
3744	.584166666666667	1	0	0	0	1	4	10	.8757
3745	.718333333333333	0	0	0	0	1	4	10	1.0007
3745	.625833333333333	0	0	0	0	1	4	10	1.0007
3746	.59	0	0	0	0	1	4	10	1.0007
3746	.664166666666667	1	0	1	0	0	2	10	.7135
3746	.688333333333333	0	0	0	0	1	4	10	1.0007
3746	.6125	0	0	0	0	1	4	10	1.0007
3747	.358333333333333	1	0	1	0	0	2	10	.7135
3747	.5125	0	0	0	1	0	3	10	1.445
3748	.3225	1	0	1	0	0	2	10	.7135
3748	.579166666666667	1	1	0	0	0	1	10	1.8965
3748	.651666666666667	1	0	1	0	0	2	10	.7135
3749	.54	0	0	0	0	1	4	10	1.0007
3749	.666666666666667	0	0	0	0	1	4	10	1.0007
3750	.5275	1	0	1	0	0	2	10	.7135
3750	.565833333333333	0	0	0	0	1	4	10	1.0007
3750	.715	1	0	0	0	1	4	10	.8757
3750	.564166666666667	1	0	1	0	0	2	10	.7135
3751	.6075	1	0	0	0	1	4	10	.8757
3751	.706666666666667	1	0	0	0	1	4	10	.8757
3752	.748333333333333	1	0	1	0	0	2	10	.7135
3752	.659166666666667	0	0	0	1	0	3	10	1.445
3752	.39	1	0	0	0	1	4	10	.8757
3752	.620833333333333	0	0	0	0	1	4	10	1.0007
3752	.4625	0	0	0	0	1	4	10	1.0007
3752	.485833333333333	0	0	0	1	0	3	10	1.445
3753	.6025	0	0	0	0	1	4	10	1.0007
3753	.595	0	0	0	0	1	4	10	1.0007
3753	.625833333333333	0	0	1	0	0	2	10	.9053
3753	.5025	0	0	0	1	0	3	10	1.445
3753	.34	0	0	0	0	1	4	10	1.0007
3753	.475	1	0	0	0	1	4	10	.8757
3753	.475	0	0	1	0	0	2	10	.9053
3754	.669166666666667	1	0	1	0	0	2	10	.7135
3754	.565833333333333	0	0	0	0	1	4	10	1.0007
3754	.543333333333333	0	0	0	0	1	4	10	1.0007
3755	.375833333333333	0	0	0	1	0	3	10	1.445
3755	.573333333333333	0	0	0	0	1	4	10	1.0007
3756	.6375	1	0	1	0	0	2	10	.7135
3756	.5275	0	0	0	0	1	4	10	1.0007
3757	.489166666666667	1	0	0	0	1	4	10	.8757
3757	.4525	0	0	0	0	1	4	10	1.0007
3757	.526666666666667	1	0	0	0	1	4	10	.8757
3758	.614166666666667	1	0	0	0	1	4	10	.8757
3758	.750833333333333	1	0	0	1	0	3	10	1.2515
3758	.6225	0	0	0	1	0	3	10	1.445
3758	.508333333333333	0	1	0	0	0	1	10	1.4728
3758	.6575	1	1	0	0	0	1	10	1.8965
3758	.664166666666667	1	0	0	0	1	4	10	.8757
3759	.616666666666667	1	0	0	0	1	4	10	.8757
3759	.5625	0	0	0	0	1	4	10	1.0007
3759	.729166666666667	1	0	0	0	1	4	10	.8757
3759	.588333333333333	0	0	0	0	1	4	10	1.0007
3759	.6	0	0	1	0	0	2	10	.9053
3759	.565833333333333	1	0	0	0	1	4	10	.8757
3759	.763333333333333	1	0	0	1	0	3	10	1.2515
3759	.430833333333333	1	0	0	0	1	4	10	.8757
3759	.838333333333333	1	0	0	0	1	4	10	.8757
3759	.511666666666666	0	0	0	0	1	4	10	1.0007
3760	.481666666666667	0	0	0	0	1	4	10	1.0007
3760	.624166666666667	1	0	1	0	0	2	10	.7135
3760	.668333333333333	0	0	0	0	1	4	10	1.0007
3760	.274166666666667	0	0	0	0	1	4	10	1.0007
3761	.5725	1	0	0	0	1	4	10	.8757
3762	.395833333333333	0	0	0	0	1	4	10	1.0007
3762	.521666666666667	1	0	0	0	1	4	10	.8757
3762	.479166666666667	0	0	0	0	1	4	10	1.0007
3764	.464166666666667	1	0	0	1	0	3	10	1.2515
3764	.665833333333333	0	1	0	0	0	1	10	1.4728
3765	.665833333333333	1	0	0	0	1	4	10	.8757
3765	.679166666666667	1	0	0	0	1	4	10	.8757
3766	.656666666666667	1	0	0	0	1	4	10	.8757
3766	.665833333333333	1	0	0	0	1	4	10	.8757
3766	.499166666666667	0	1	0	0	0	1	10	1.4728
3767	.4925	0	0	0	0	1	4	10	1.0007
3767	.4325	0	0	1	0	0	2	10	.9053
3768	.47	0	0	0	0	1	4	10	1.0007
3769	.395833333333333	0	0	1	0	0	2	10	.9053
3769	.784166666666667	1	0	1	0	0	2	10	.7135
3769	.634166666666667	1	0	0	0	1	4	10	.8757
3770	.4675	1	1	0	0	0	1	10	1.8965
3770	.656666666666667	1	0	0	0	1	4	10	.8757
3771	.760833333333333	0	0	1	0	0	2	10	.9053
3771	.656666666666667	1	0	0	0	1	4	10	.8757
3771	.741666666666667	1	0	0	0	1	4	10	.8757
3771	.656666666666667	0	0	0	0	1	4	10	1.0007
3772	.388333333333333	0	0	0	0	1	4	10	1.0007
3773	.505	1	0	0	0	1	4	10	.8757
3773	.344166666666667	1	1	0	0	0	1	10	1.8965
3773	.618333333333333	1	0	0	0	1	4	10	.8757
3774	.5225	1	0	1	0	0	2	10	.7135
3774	.525833333333333	0	0	0	1	0	3	10	1.445
3774	.619166666666667	1	1	0	0	0	1	10	1.8965
3774	.838333333333333	1	0	0	0	1	4	10	.8757
3775	.7125	0	0	0	0	1	4	10	1.0007
3775	.574166666666667	0	0	0	1	0	3	10	1.445
3776	.566666666666667	1	0	0	1	0	3	10	1.2515
3776	.666666666666667	1	0	0	1	0	3	10	1.2515
3776	.615833333333333	0	0	0	0	1	4	10	1.0007
3777	.573333333333333	1	0	1	0	0	2	10	.7135
3778	.611666666666667	0	0	1	0	0	2	10	.9053
3778	.7	1	0	0	1	0	3	10	1.2515
3778	.428333333333333	0	0	0	0	1	4	10	1.0007
3780	.21	0	0	1	0	0	2	10	.9053
3781	.603333333333333	1	0	1	0	0	2	10	.7135
3781	.831666666666667	1	0	0	0	1	4	10	.8757
3781	.474166666666667	0	0	0	1	0	3	10	1.445
3781	.538333333333333	0	0	0	0	1	4	10	1.0007
3781	.421666666666667	1	1	0	0	0	1	10	1.8965
3781	.559166666666667	1	0	0	0	1	4	10	.8757
3782	.446666666666666	0	0	0	0	1	4	10	1.0007
3782	.593333333333333	1	0	1	0	0	2	10	.7135
3782	.539166666666667	0	0	0	0	1	4	10	1.0007
3782	.651666666666667	0	1	0	0	0	1	10	1.4728
3782	.538333333333333	1	0	0	0	1	4	10	.8757
3783	.466666666666667	1	0	1	0	0	2	10	.7135
3783	.63	0	0	0	0	1	4	10	1.0007
3783	.576666666666667	0	0	0	0	1	4	10	1.0007
3783	.735833333333333	1	0	1	0	0	2	10	.7135
3783	.709166666666667	1	0	0	0	1	4	10	.8757
3783	.391666666666667	1	0	0	0	1	4	10	.8757
3783	.440833333333333	0	0	0	0	1	4	10	1.0007
3783	.360833333333333	1	0	0	1	0	3	10	1.2515
3784	.374166666666667	0	0	0	0	1	4	10	1.0007
3784	.620833333333333	0	0	0	0	1	4	10	1.0007
3784	.480833333333333	1	0	0	0	1	4	10	.8757
3785	.634166666666667	1	0	0	0	1	4	10	.8757
3785	.654166666666667	1	0	0	0	1	4	10	.8757
3785	.643333333333333	0	0	0	0	1	4	10	1.0007
3786	.660833333333333	0	0	0	0	1	4	10	1.0007
3786	.5	1	0	0	0	1	4	10	.8757
3787	.569166666666667	1	0	1	0	0	2	10	.7135
3787	.255	1	0	1	0	0	2	10	.7135
3787	.649166666666667	1	0	0	0	1	4	10	.8757
3787	.64	0	0	0	0	1	4	10	1.0007
3787	.706666666666667	1	0	0	0	1	4	10	.8757
3787	.698333333333333	1	0	0	0	1	4	10	.8757
3787	.565833333333333	0	0	0	0	1	4	10	1.0007
3787	.255	1	0	0	0	1	4	10	.8757
3788	.59	0	0	1	0	0	2	10	.9053
3788	.459166666666667	1	0	0	1	0	3	10	1.2515
3789	.4325	0	0	0	0	1	4	10	1.0007
3791	.65	1	0	0	0	1	4	10	.8757
3791	.706666666666667	1	0	0	0	1	4	10	.8757
3791	.823333333333333	0	0	0	0	1	4	10	1.0007
3792	.516666666666667	1	0	0	0	1	4	10	.8757
3792	.5025	0	0	0	0	1	4	10	1.0007
3792	.669166666666667	0	0	0	1	0	3	10	1.445
3794	.548333333333333	1	0	1	0	0	2	10	.7135
3794	.821666666666667	0	0	0	0	1	4	10	1.0007
3795	.535833333333333	0	0	1	0	0	2	10	.9053
3795	.623333333333333	0	0	1	0	0	2	10	.9053
3795	.649166666666667	0	0	1	0	0	2	10	.9053
3796	.575	0	0	0	0	1	4	10	1.0007
3797	.6	1	0	1	0	0	2	10	.7135
3797	.676666666666667	1	0	0	0	1	4	10	.8757
3798	.693333333333333	1	0	1	0	0	2	10	.7135
3798	.5975	1	0	1	0	0	2	10	.7135
3798	.555	1	0	0	1	0	3	10	1.2515
3798	.258333333333333	1	0	0	0	1	4	10	.8757
3798	.330833333333333	0	0	0	0	1	4	10	1.0007
3799	.571666666666667	0	0	0	0	1	4	10	1.0007
3799	.665	1	0	0	0	1	4	10	.8757
3799	.686666666666667	1	0	0	0	1	4	10	.8757
3800	.5575	1	0	0	0	1	4	10	.8757
3800	.481666666666666	0	0	0	0	1	4	10	1.0007
3801	.689166666666667	1	0	1	0	0	2	10	.7135
3801	.4775	0	0	0	1	0	3	10	1.445
3801	.568333333333333	0	0	0	1	0	3	10	1.445
3802	.645	1	0	1	0	0	2	10	.7135
3802	.514166666666667	0	0	0	0	1	4	10	1.0007
3802	.593333333333333	0	0	0	0	1	4	10	1.0007
3803	.624166666666667	0	0	1	0	0	2	10	.9053
3803	.573333333333333	0	0	1	0	0	2	10	.9053
3803	.621666666666667	1	0	1	0	0	2	10	.7135
3803	.253333333333333	1	0	0	0	1	4	10	.8757
3804	.548333333333333	0	0	1	0	0	2	10	.9053
3804	.306666666666667	0	0	0	0	1	4	10	1.0007
3804	.705	0	0	0	0	1	4	10	1.0007
3804	.680833333333333	1	0	1	0	0	2	10	.7135
3805	.669166666666667	1	0	1	0	0	2	10	.7135
3806	.78	1	0	0	1	0	3	10	1.2515
3806	.72	0	1	0	0	0	1	10	1.4728
3807	.518333333333333	0	0	1	0	0	2	10	.9053
3807	.588333333333333	1	0	0	1	0	3	10	1.2515
3807	.560833333333333	0	0	0	1	0	3	10	1.445
3808	.645	0	0	0	0	1	4	10	1.0007
3808	.649166666666667	1	0	1	0	0	2	10	.7135
3808	.57	0	0	1	0	0	2	10	.9053
3808	.540833333333333	0	0	1	0	0	2	10	.9053
3808	.61	1	0	1	0	0	2	10	.7135
3808	.589166666666667	1	0	0	1	0	3	10	1.2515
3809	.594166666666667	0	0	0	0	1	4	10	1.0007
3810	.578333333333333	1	0	0	1	0	3	10	1.2515
3810	.6225	0	0	0	0	1	4	10	1.0007
3811	.569166666666667	1	0	0	0	1	4	10	.8757
3811	.5925	1	0	0	1	0	3	10	1.2515
3811	.759166666666667	1	0	0	0	1	4	10	.8757
3812	.22	1	0	1	0	0	2	10	.7135
3813	.4175	0	0	1	0	0	2	10	.9053
3813	.6325	0	0	0	0	1	4	10	1.0007
3814	.518333333333333	0	0	0	0	1	4	10	1.0007
3815	.708333333333333	0	0	0	0	1	4	10	1.0007
3815	.673333333333333	0	0	1	0	0	2	10	.9053
3816	.459166666666667	0	0	0	0	1	4	10	1.0007
3817	.658333333333333	1	0	1	0	0	2	10	.7135
3817	.234166666666667	0	0	0	0	1	4	10	1.0007
3817	.54	1	0	1	0	0	2	10	.7135
3818	.614166666666667	0	0	1	0	0	2	10	.9053
3818	.463333333333333	1	0	0	0	1	4	10	.8757
3819	.768333333333333	0	0	1	0	0	2	10	.9053
3819	.6725	0	0	0	0	1	4	10	1.0007
3820	.509166666666667	0	0	0	1	0	3	10	1.445
3821	.583333333333333	1	0	1	0	0	2	10	.7135
3821	.575833333333333	1	0	0	0	1	4	10	.8757
3821	.579166666666667	0	0	1	0	0	2	10	.9053
3821	.733333333333333	0	0	0	0	1	4	10	1.0007
3821	.6	0	0	1	0	0	2	10	.9053
3822	.7075	0	0	0	0	1	4	10	1.0007
3822	.555	0	0	0	0	1	4	10	1.0007
3822	.456666666666667	0	0	0	0	1	4	10	1.0007
3822	.643333333333333	1	0	1	0	0	2	10	.7135
3822	.6325	1	0	0	0	1	4	10	.8757
3823	.7125	0	0	1	0	0	2	10	.9053
3823	.6575	0	0	0	1	0	3	10	1.445
3824	.685833333333333	0	0	1	0	0	2	10	.9053
3824	.5275	0	1	0	0	0	1	10	1.4728
3825	.6425	1	0	0	1	0	3	10	1.2515
3825	.68	1	1	0	0	0	1	10	1.8965
3827	.461666666666667	0	0	0	0	1	4	10	1.0007
3828	.4925	0	0	0	0	1	4	10	1.0007
3828	.6575	1	0	0	0	1	4	10	.8757
3828	.5625	1	0	0	0	1	4	10	.8757
3828	.550833333333333	1	0	0	0	1	4	10	.8757
3829	.643333333333333	0	0	0	0	1	4	10	1.0007
3829	.6075	1	0	1	0	0	2	10	.7135
3829	.5325	1	0	0	0	1	4	10	.8757
3829	.601666666666667	1	0	0	0	1	4	10	.8757
3829	.605833333333333	1	0	0	1	0	3	10	1.2515
3830	.200833333333333	1	0	1	0	0	2	10	.7135
3830	.590833333333333	1	0	1	0	0	2	10	.7135
3830	.581666666666667	0	0	0	0	1	4	10	1.0007
3830	.480833333333333	0	0	0	1	0	3	10	1.445
3831	.305833333333333	1	0	0	0	1	4	10	.8757
3832	.638333333333333	1	0	0	0	1	4	10	.8757
3832	.511666666666666	0	0	0	1	0	3	10	1.445
3832	.705	0	1	0	0	0	1	10	1.4728
3832	.7325	1	0	0	0	1	4	10	.8757
3833	.3	0	0	1	0	0	2	10	.9053
3833	.62	0	0	0	0	1	4	10	1.0007
3833	.335833333333333	1	1	0	0	0	1	10	1.8965
3833	.479166666666667	0	0	0	1	0	3	10	1.445
3833	.705833333333333	0	0	0	0	1	4	10	1.0007
3833	.648333333333333	0	0	0	0	1	4	10	1.0007
3834	.584166666666667	0	0	1	0	0	2	10	.9053
3835	.643333333333333	1	0	0	0	1	4	10	.8757
3835	.601666666666667	0	0	0	0	1	4	10	1.0007
3835	.603333333333333	0	0	1	0	0	2	10	.9053
3835	.660833333333333	0	0	0	0	1	4	10	1.0007
3836	.584166666666667	1	0	0	0	1	4	10	.8757
3837	.769166666666667	0	0	0	0	1	4	10	1.0007
3837	.580833333333333	0	0	1	0	0	2	10	.9053
3837	.758333333333333	1	0	1	0	0	2	10	.7135
3837	.595833333333333	0	0	0	0	1	4	10	1.0007
3838	.54	0	0	0	1	0	3	10	1.445
3840	.648333333333333	0	0	0	1	0	3	10	1.445
3840	.728333333333333	0	0	0	1	0	3	10	1.445
3840	.545833333333333	1	0	0	0	1	4	10	.8757
3840	.5925	1	0	1	0	0	2	10	.7135
3841	.5025	0	0	1	0	0	2	10	.9053
3841	.365	0	0	1	0	0	2	10	.9053
3841	.475833333333333	0	0	1	0	0	2	10	.9053
3841	.480833333333333	1	0	0	0	1	4	10	.8757
3841	.591666666666667	0	0	0	1	0	3	10	1.445
3841	.489166666666667	0	0	1	0	0	2	10	.9053
3841	.461666666666667	0	0	0	0	1	4	10	1.0007
3842	.759166666666667	1	0	0	0	1	4	10	.8757
3842	.610833333333333	0	0	0	0	1	4	10	1.0007
3843	.65	1	0	1	0	0	2	10	.7135
3843	.665833333333333	0	0	0	0	1	4	10	1.0007
3844	.676666666666667	1	0	1	0	0	2	10	.7135
3844	.575	0	0	1	0	0	2	10	.9053
3845	.728333333333333	1	0	0	0	1	4	10	.8757
3845	.558333333333333	1	0	0	0	1	4	10	.8757
3845	.420833333333333	0	1	0	0	0	1	10	1.4728
3845	.484166666666667	0	0	0	0	1	4	10	1.0007
3846	.7325	0	0	0	0	1	4	10	1.0007
3848	.583333333333333	0	0	1	0	0	2	10	.9053
3848	.406666666666667	0	0	0	0	1	4	10	1.0007
3849	.504166666666667	1	0	0	0	1	4	10	.8757
3849	.631666666666667	0	1	0	0	0	1	10	1.4728
3849	.546666666666667	1	0	0	0	1	4	10	.8757
3849	.408333333333333	0	0	0	0	1	4	10	1.0007
3850	.651666666666667	1	0	1	0	0	2	10	.7135
3850	.674166666666667	1	0	0	0	1	4	10	.8757
3850	.79	0	1	0	0	0	1	10	1.4728
3851	.551666666666667	0	0	1	0	0	2	10	.9053
3851	.596666666666666	0	0	1	0	0	2	10	.9053
3851	.316666666666667	0	0	0	0	1	4	10	1.0007
3851	.666666666666667	0	1	0	0	0	1	10	1.4728
3852	.639166666666667	0	0	0	0	1	4	10	1.0007
3853	.375833333333333	0	0	0	0	1	4	10	1.0007
3853	.3475	0	0	1	0	0	2	10	.9053
3853	.660833333333333	0	0	1	0	0	2	10	.9053
3853	.681666666666667	1	0	0	1	0	3	10	1.2515
3853	.561666666666667	1	0	0	0	1	4	10	.8757
3854	.598333333333333	1	0	0	0	1	4	10	.8757
3855	.136666666666667	1	0	0	0	1	4	10	.8757
3855	.61	1	1	0	0	0	1	10	1.8965
3855	.5675	0	0	0	0	1	4	10	1.0007
3856	.821666666666667	1	0	1	0	0	2	10	.7135
3856	.674166666666667	1	0	1	0	0	2	10	.7135
3856	.636666666666666	0	0	1	0	0	2	10	.9053
3856	.825	1	1	0	0	0	1	10	1.8965
3856	.913333333333333	1	1	0	0	0	1	10	1.8965
3857	.541666666666667	1	0	1	0	0	2	10	.7135
3857	.633333333333333	1	0	0	1	0	3	10	1.2515
3858	.525833333333333	0	0	1	0	0	2	10	.9053
3858	.66	0	0	0	1	0	3	10	1.445
3858	.619166666666667	0	0	0	0	1	4	10	1.0007
3858	.436666666666667	1	0	0	0	1	4	10	.8757
3859	.559166666666667	0	0	0	0	1	4	10	1.0007
3859	.720833333333333	1	0	0	0	1	4	10	.8757
3859	.571666666666667	1	0	0	0	1	4	10	.8757
3861	.515833333333333	0	0	0	1	0	3	10	1.445
3861	.536666666666667	1	0	0	0	1	4	10	.8757
3861	.656666666666667	1	0	0	0	1	4	10	.8757
3861	.655	1	0	0	1	0	3	10	1.2515
3862	.591666666666667	1	0	0	0	1	4	10	.8757
3862	.555	0	0	1	0	0	2	10	.9053
3862	.631666666666667	0	0	0	0	1	4	10	1.0007
3864	.591666666666667	1	0	0	0	1	4	10	.8757
3865	.595833333333333	0	0	1	0	0	2	10	.9053
3865	.800833333333333	0	0	0	1	0	3	10	1.445
3865	.615833333333333	1	0	0	0	1	4	10	.8757
3865	.384166666666667	1	0	0	0	1	4	10	.8757
3866	.704166666666667	1	0	0	0	1	4	10	.8757
3866	.498333333333333	1	0	0	0	1	4	10	.8757
3866	.653333333333333	0	0	0	1	0	3	10	1.445
3867	.455833333333333	0	0	0	0	1	4	10	1.0007
3867	.461666666666667	1	0	1	0	0	2	10	.7135
3867	.641666666666667	1	0	0	0	1	4	10	.8757
3867	.676666666666667	1	0	0	1	0	3	10	1.2515
3867	.7625	1	0	0	0	1	4	10	.8757
3867	.746666666666666	1	1	0	0	0	1	10	1.8965
3867	.611666666666667	0	1	0	0	0	1	10	1.4728
3869	.715	0	0	0	1	0	3	10	1.445
3870	.6525	1	0	1	0	0	2	10	.7135
3870	.688333333333333	0	1	0	0	0	1	10	1.4728
3870	.66	0	1	0	0	0	1	10	1.4728
3870	.646666666666667	0	0	0	0	1	4	10	1.0007
3870	.650833333333333	1	0	0	0	1	4	10	.8757
3871	.489166666666667	1	0	0	0	1	4	10	.8757
3871	.624166666666667	1	0	0	0	1	4	10	.8757
3871	.463333333333333	0	1	0	0	0	1	10	1.4728
3872	.524166666666667	0	0	0	0	1	4	10	1.0007
3872	.644166666666667	1	0	0	0	1	4	10	.8757
3873	.401666666666667	1	0	1	0	0	2	10	.7135
3873	.3025	1	0	0	1	0	3	10	1.2515
3874	.685833333333333	1	0	0	1	0	3	10	1.2515
3874	.7175	1	0	1	0	0	2	10	.7135
3874	.470833333333333	0	0	1	0	0	2	10	.9053
3874	.521666666666667	0	0	0	0	1	4	10	1.0007
3874	.645833333333333	0	0	0	0	1	4	10	1.0007
3876	.623333333333333	1	0	1	0	0	2	10	.7135
3877	.5325	0	0	0	0	1	4	10	1.0007
3877	.53	1	0	0	0	1	4	10	.8757
3878	.505833333333333	0	0	0	0	1	4	10	1.0007
3878	.620833333333333	0	0	1	0	0	2	10	.9053
3878	.5925	1	0	0	1	0	3	10	1.2515
3879	.593333333333333	1	0	0	0	1	4	10	.8757
3879	.5725	1	0	0	1	0	3	10	1.2515
3879	.686666666666667	1	0	0	1	0	3	10	1.2515
3879	.725	0	0	0	0	1	4	10	1.0007
3879	.336666666666667	1	0	0	0	1	4	10	.8757
3879	.5025	1	0	0	0	1	4	10	.8757
3880	.518333333333333	0	0	0	0	1	4	10	1.0007
3880	.605	0	0	1	0	0	2	10	.9053
3880	.640833333333333	1	1	0	0	0	1	10	1.8965
3880	.586666666666667	1	0	0	0	1	4	10	.8757
3881	.6125	1	0	0	0	1	4	10	.8757
3881	.519166666666667	0	0	1	0	0	2	10	.9053
3881	.83	1	0	0	0	1	4	10	.8757
3881	.733333333333333	0	0	0	0	1	4	10	1.0007
3881	.701666666666667	1	0	0	1	0	3	10	1.2515
3882	.638333333333333	1	0	1	0	0	2	10	.7135
3883	.435833333333333	1	0	0	0	1	4	10	.8757
3883	.635	1	0	0	0	1	4	10	.8757
3883	.584166666666667	0	0	0	0	1	4	10	1.0007
3884	.513333333333333	0	0	1	0	0	2	10	.9053
3885	.51	0	0	0	0	1	4	10	1.0007
3885	.433333333333333	1	0	0	0	1	4	10	.8757
3885	.558333333333333	1	0	0	1	0	3	10	1.2515
3886	.610833333333333	0	0	1	0	0	2	10	.9053
3886	.551666666666667	0	0	0	1	0	3	10	1.445
3886	.574166666666667	0	0	0	0	1	4	10	1.0007
3886	.635	0	0	0	0	1	4	10	1.0007
3887	.429166666666667	1	0	0	0	1	4	10	.8757
3887	.624166666666667	0	0	0	1	0	3	10	1.445
3887	.725	1	0	0	0	1	4	10	.8757
3888	.364166666666667	0	0	1	0	0	2	10	.9053
3888	.579166666666667	0	0	0	0	1	4	10	1.0007
3888	.536666666666667	1	0	0	0	1	4	10	.8757
3889	.525	1	0	0	0	1	4	10	.8757
3889	.509166666666666	0	0	0	0	1	4	10	1.0007
3890	.53	1	0	1	0	0	2	10	.7135
3890	.481666666666667	1	0	1	0	0	2	10	.7135
3891	.785	1	0	1	0	0	2	10	.7135
3891	.548333333333333	0	0	1	0	0	2	10	.9053
3891	.651666666666667	0	0	0	0	1	4	10	1.0007
3891	.555	0	0	0	0	1	4	10	1.0007
3891	.695	1	0	0	0	1	4	10	.8757
3891	.253333333333333	0	0	0	0	1	4	10	1.0007
3892	.2075	1	0	0	0	1	4	10	.8757
3892	.581666666666667	0	0	0	0	1	4	10	1.0007
3892	.716666666666667	1	0	1	0	0	2	10	.7135
3892	.393333333333333	1	0	0	0	1	4	10	.8757
3892	.566666666666667	1	1	0	0	0	1	10	1.8965
3892	.463333333333333	1	0	0	0	1	4	10	.8757
3892	.638333333333333	0	0	0	0	1	4	10	1.0007
3893	.610833333333333	1	0	0	0	1	4	10	.8757
3893	.56	1	0	1	0	0	2	10	.7135
3893	.566666666666667	0	0	0	0	1	4	10	1.0007
3893	.436666666666667	0	0	0	0	1	4	10	1.0007
3895	.705	1	1	0	0	0	1	10	1.8965
3896	.616666666666667	0	0	1	0	0	2	10	.9053
3896	.471666666666667	1	0	0	0	1	4	10	.8757
3897	.484166666666667	1	0	0	0	1	4	10	.8757
3898	.648333333333333	0	0	0	0	1	4	10	1.0007
3898	.626666666666667	0	0	0	0	1	4	10	1.0007
3898	.495833333333333	0	0	0	0	1	4	10	1.0007
3898	.780833333333333	0	0	0	0	1	4	10	1.0007
3898	.690833333333333	0	0	0	0	1	4	10	1.0007
3899	.591666666666667	1	0	1	0	0	2	10	.7135
3899	.6175	0	0	0	0	1	4	10	1.0007
3899	.7825	1	0	1	0	0	2	10	.7135
3899	.409166666666667	1	0	0	1	0	3	10	1.2515
3900	.499166666666667	1	0	1	0	0	2	10	.7135
3900	.534166666666667	1	1	0	0	0	1	10	1.8965
3901	.639166666666667	0	0	0	0	1	4	10	1.0007
3901	.511666666666667	0	0	0	0	1	4	10	1.0007
3902	.653333333333333	1	0	0	0	1	4	10	.8757
3902	.605	1	0	0	1	0	3	10	1.2515
3902	.43	0	1	0	0	0	1	10	1.4728
3902	.535	0	0	1	0	0	2	10	.9053
3903	.570833333333333	0	0	1	0	0	2	10	.9053
3903	.5625	1	0	0	0	1	4	10	.8757
3904	.6825	1	0	0	0	1	4	10	.8757
3904	.574166666666666	1	0	1	0	0	2	10	.7135
3905	.643333333333333	1	0	0	0	1	4	10	.8757
3905	.665	1	0	0	0	1	4	10	.8757
3905	.565	0	1	0	0	0	1	10	1.4728
3905	.855	1	0	1	0	0	2	10	.7135
3905	.809166666666667	1	0	0	1	0	3	10	1.2515
3906	.590833333333333	0	0	0	0	1	4	10	1.0007
3906	.539166666666667	1	0	0	0	1	4	10	.8757
3906	.591666666666667	0	0	0	0	1	4	10	1.0007
3906	.561666666666667	0	0	0	0	1	4	10	1.0007
3907	.441666666666667	0	0	0	0	1	4	10	1.0007
3907	.345	0	0	0	0	1	4	10	1.0007
3908	.551666666666667	1	0	0	0	1	4	10	.8757
3908	.466666666666667	0	0	0	1	0	3	10	1.445
3908	.618333333333333	1	0	0	0	1	4	10	.8757
3909	.535833333333333	1	1	0	0	0	1	10	1.8965
3910	.555	1	0	1	0	0	2	10	.7135
