"lftd" "LS" "AS" "sekse" "noord" "oost" "zuid" "west" "regio" "lftj" "psw" "LOLS" "LOAS" "DT"
4209 0.623333333333333 0.445 1 0 0 0 1 4 11 0.8725 0.503720798142245 -0.220893831580194 1
4209 0.876666666666667 0.655 1 0 0 1 0 3 11 1.0927 1.96123611953354 0.641090818603892 5.8
4210 0.895833333333333 0.625 0 0 0 1 0 3 11 1.0687 2.15176220325946 0.510825623765991 10.9
4211 0.759166666666667 0.655 1 0 0 1 0 3 11 1.0927 1.14811620914753 0.641090818603892 -6.2
4211 0.85 0.708333333333333 0 0 1 0 0 2 11 1.0021 1.73460105538811 0.887303195000901 -2.2
4211 0.858333333333333 0.800833333333334 0 0 0 0 1 4 11 0.9894 1.80151564417342 1.39151085703879 -9.9
4212 0.890833333333333 0.708333333333333 1 0 0 0 1 4 11 0.8725 2.09928158782389 0.887303195000901 2.4
4212 0.755 0.659166666666667 1 0 0 1 0 3 11 1.0927 1.1254595387043 0.659582811724854 -6.9
4213 0.740833333333333 0.51 1 0 0 0 1 4 11 0.8725 1.05030432333467 0.0400053346136992 4.4
4214 0.89 0.575833333333333 0 0 1 0 0 2 11 1.0021 2.09074109693377 0.305691807217146 14.4
4214 0.563333333333333 0.67 0 0 0 0 1 4 11 0.9894 0.254701391721921 0.708185057924486 -19.4
4215 0.513333333333333 0.3925 1 0 0 1 0 3 11 1.0927 0.0533459807052912 -0.43681563799224 -0.8
4215 0.873333333333333 0.613333333333333 1 0 0 0 1 4 11 0.8725 1.93075834403471 0.461345566502619 9.3
4216 0.849166666666667 0.700833333333333 1 0 1 0 0 2 11 0.9573 1.7280800019569 0.851269271484668 -1.6
4216 0.733333333333333 0.645833333333333 0 0 0 0 1 4 11 0.9894 1.01160091167848 0.600773860428929 -7.4
4216 0.785 0.635 0 0 0 0 1 4 11 0.9894 1.29504568965475 0.5537276453102 -2
4217 0.834166666666667 0.695 1 0 0 0 1 4 11 0.8725 1.61544995459073 0.82360006895738 -2.7
4217 0.750833333333333 0.595833333333333 0 0 0 0 1 4 11 0.9894 1.10306168421765 0.388133651756523 -1.5
4218 0.8275 0.684166666666667 1 0 0 0 1 4 11 0.8725 1.5680118707798 0.772986904370004 -2.4
4218 0.723333333333333 0.771666666666667 0 0 0 0 1 4 11 0.9894 0.96105674574386 1.21774612825811 -20
4218 0.95 0.7075 0 0 0 1 0 3 11 1.0687 2.94443897916644 0.883272962845482 10.4
4218 0.925 0.6025 0 1 0 0 0 1 11 1.9677 2.51230562397612 0.415892731270424 16.6
4219 0.763333333333333 0.668333333333333 1 1 0 0 0 1 11 1.0521 1.17104212651292 0.700656602582075 -7
4220 0.92 0.891666666666667 1 0 0 1 0 3 11 1.0927 2.44234703536921 2.10787947700037 -10.8
4220 0.586666666666667 0.4925 1 0 0 1 0 3 11 1.0927 0.350202429433116 -0.030002250303799 -3.7
4221 0.881666666666667 0.350833333333333 0 0 1 0 0 2 11 1.0021 2.00830855481699 -0.615378212188368 27.7
4221 0.8975 0.590833333333333 0 0 0 1 0 3 11 1.0687 2.16975032178397 0.367411398737605 14.1
4221 0.815 0.606666666666667 0 0 0 0 1 4 11 0.9894 1.48283228816254 0.433322062611132 3.5
4221 0.738333333333333 0.5625 0 0 0 1 0 3 11 1.0687 1.03732396469683 0.251314428280906 0.2
4221 0.775 0.668333333333333 0 0 0 0 1 4 11 0.9894 1.23676262714893 0.700656602582075 -6
4222 0.605833333333333 0.590833333333333 1 0 1 0 0 2 11 0.9573 0.429831089041585 0.367411398737605 -10.3
4222 0.63 0.65 1 1 0 0 0 1 11 1.0521 0.532216813747308 0.619039208406224 -14.4
4222 0.730833333333333 0.456666666666667 1 0 0 0 1 4 11 0.8725 0.998854669149525 -0.173769274978636 7.1
4223 0.884166666666667 0.520833333333333 0 0 1 0 0 2 11 1.0021 2.03249320548329 0.0833816089390498 18
4224 0.799166666666667 0.3275 0 0 0 0 1 4 11 0.9894 1.38109414139279 -0.719514056400688 20
4224 0.835833333333333 0.6525 1 0 0 0 1 4 11 0.8725 1.62754705922394 0.630046474192001 1.5
4224 0.5575 0.520833333333333 0 0 0 0 1 4 11 0.9894 0.23102203888629 0.0833816089390498 -7
4224 0.7725 0.6275 1 0 0 0 1 4 11 0.8725 1.2224817703809 0.521506633186325 -2.4
4224 0.690833333333333 0.748333333333333 0 0 0 0 1 4 11 0.9894 0.804018092527858 1.08974305092733 -20.1
4225 0.97 0.861666666666667 1 0 0 1 0 3 11 1.0927 3.47609868983527 1.82920226671183 -0.2
4225 0.665 0.558333333333333 0 0 1 0 0 2 11 1.0021 0.685656508830788 0.234400705838843 -4.5
4225 0.728333333333333 0.363333333333333 1 0 1 0 0 2 11 0.9573 0.986182994288826 -0.560925545817488 12.1
4225 0.883333333333333 0.679166666666667 1 0 0 1 0 3 11 1.0927 2.0243817644968 0.74994477895308 4.3
4226 0.916666666666667 0.683333333333333 0 0 0 0 1 4 11 0.9894 2.39789527279837 0.769133087537866 8
4226 0.835 0.7525 1 0 0 1 0 3 11 1.0927 1.62148625095027 1.11199041461429 -8
4226 0.786666666666667 0.559166666666667 0 0 0 0 1 4 11 0.9894 1.30494872166594 0.237780705113384 4.7
4227 0.799166666666667 0.8025 1 0 0 1 0 3 11 1.0927 1.38109414139279 1.40199327066299 -16.3
4227 0.815 0.628333333333333 0 0 1 0 0 2 11 1.0021 1.48283228816254 0.52507341598789 1.6
4227 0.8 0.863333333333333 0 0 0 0 1 4 11 0.9894 1.38629436111989 1.84325599499523 -21.7
4228 0.879166666666667 0.741666666666667 0 0 1 0 0 2 11 1.0021 1.9845623034896 1.054649165247 -2.1
4228 0.8075 0.485 0 0 0 0 1 4 11 0.9894 1.43384690136897 -0.060018009726253 12
4229 0.9675 0.773333333333333 1 1 0 0 0 1 11 1.0521 3.39347533556825 1.2272296664902 7.3
4229 0.8775 0.6175 0 0 0 1 0 3 11 1.0687 1.96896592535524 0.478950415235542 9.4
4229 0.7775 0.665 1 0 0 0 1 4 11 0.8725 1.25115654244709 0.685656508830788 -5.5
4230 0.746666666666667 0.6625 1 0 0 0 1 4 11 0.8725 1.08091271156871 0.674455047547793 -7.9
4231 0.833333333333333 0.5975 0 0 0 1 0 3 11 1.0687 1.6094379124341 0.395059186947048 6.2
4232 0.813333333333333 0.503333333333333 1 0 1 0 0 2 11 0.9573 1.47181653455805 0.0133335308694636 11.4
4232 0.76 0.495 0 0 0 1 0 3 11 1.0687 1.15267950993839 -0.0200006667066695 7
4233 0.9175 0.6675 1 0 0 0 1 4 11 0.8725 2.40885428658809 0.696899530178496 9.7
4234 0.8375 0.7575 1 0 1 0 0 2 11 0.9573 1.63974326192943 1.13902182700599 -8.2
4234 0.795833333333333 0.569166666666667 1 0 0 0 1 4 11 0.8725 1.360453129936 0.278451985062363 4.8
4234 0.865 0.664166666666667 1 0 0 1 0 3 11 1.0927 1.85745472849345 0.681918116843534 3.6
4234 0.7225 0.680833333333333 0 0 0 0 1 4 11 0.9894 0.956896486800098 0.757604105679355 -11.5
4235 0.673333333333333 0.405 1 1 0 0 0 1 11 1.0521 0.723300218730631 -0.384674338439091 6.1
4235 0.720833333333333 0.648333333333333 1 0 0 0 1 4 11 0.8725 0.948598975106811 0.611721210142378 -8.6
4235 0.9275 0.681666666666667 1 0 0 1 0 3 11 1.0927 2.54890623262096 0.761441727996173 9.6
4236 0.613333333333333 0.528333333333333 1 0 0 0 1 4 11 0.8725 0.461345566502619 0.113454876234042 -5
4237 0.85 0.715 0 0 0 0 1 4 11 0.9894 1.73460105538811 0.919793362425357 -2.9
4237 0.784166666666666 0.551666666666667 0 0 0 1 0 3 11 1.0687 1.29011507788584 0.207406995775225 5
4237 0.616666666666667 0.55 1 0 1 0 0 2 11 0.9573 0.475423696715076 0.200670695462151 -6.4
4237 0.699166666666666 0.589166666666667 1 0 1 0 0 2 11 0.9573 0.843332748134322 0.360521491853884 -4.8
4238 0.778333333333333 0.715 1 1 0 0 0 1 11 1.0521 1.25598012944714 0.919793362425357 -10.1
4238 0.778333333333333 0.845 0 0 0 0 1 4 11 0.9894 1.25598012944714 1.69591151043793 -22.1
4239 0.89 0.76 1 0 0 0 1 4 11 0.8725 2.09074109693377 1.15267950993839 -2.5
4239 0.9075 0.913333333333333 1 1 0 0 0 1 11 1.0521 2.28348492162063 2.35503156836658 -14.6
4240 0.649166666666667 0.565833333333333 0 0 0 0 1 4 11 0.9894 0.615378212188368 0.264871085805328 -6
4240 0.781666666666667 0.4725 1 0 0 0 1 4 11 0.8725 1.27540544524513 -0.110111118416424 10.4
4240 0.525 0.539166666666667 0 0 0 0 1 4 11 0.9894 0.100083458556983 0.156988292978567 -9.6
4240 0.679166666666667 0.556666666666667 1 1 0 0 0 1 11 1.0521 0.74994477895308 0.227644684195003 -3.5
4241 0.585833333333333 0.53 1 0 0 0 1 4 11 0.8725 0.346766865714035 0.120144311842063 -6.4
4241 0.923333333333333 0.570833333333333 1 0 1 0 0 2 11 0.9573 2.48852329025818 0.285251937598488 19
4241 0.791666666666667 0.590833333333333 0 1 0 0 0 1 11 1.9677 1.33500106673234 0.367411398737605 2.6
4241 0.905 0.588333333333333 0 0 0 0 1 4 11 0.9894 2.25405805209939 0.357079720305318 15.2
4241 0.83 0.8425 1 0 0 0 1 4 11 0.8725 1.58562726374038 1.67694820396083 -16.8
4242 0.68 0.593333333333333 1 0 1 0 0 2 11 0.9573 0.75377180237638 0.377762505558827 -6.4
4242 0.8725 0.565833333333333 1 0 1 0 0 2 11 0.9573 1.9232462894781 0.264871085805328 13.2
4242 0.8875 0.835 1 0 0 0 1 4 11 0.8725 2.0654552997051 1.62148625095027 -9.6
4242 0.815 0.7125 1 0 0 0 1 4 11 0.8725 1.48283228816254 0.907557051905401 -6.3
4242 0.93 0.69 1 0 0 1 0 3 11 1.0927 2.58668934409794 0.800119300112113 9.2
4243 0.581666666666667 0.510833333333333 0 0 0 0 1 4 11 0.9894 0.329618983070645 0.0433401161081137 -5.2
4243 0.743333333333333 0.651666666666667 1 0 0 0 1 4 11 0.8725 1.06336634960643 0.626373308020556 -7.1
4243 0.745 0.38 0 0 0 0 1 4 11 0.9894 1.07212067322113 -0.489548225318706 12.5
4244 0.8325 0.6125 0 0 0 0 1 4 11 0.9894 1.60344987058948 0.457833093625481 4.8
4244 0.723333333333333 0.6075 1 0 0 1 0 3 11 1.0927 0.96105674574386 0.436815637992241 -4.7
4245 0.750833333333333 0.579166666666667 1 0 0 0 1 4 11 0.8725 1.10306168421765 0.319353416289434 -0.1
4245 0.464166666666667 0.5725 0 0 1 0 0 2 11 1.0021 -0.143579484310334 0.29205844705158 -14.4
4246 0.6825 0.450833333333333 1 0 0 0 1 4 11 0.8725 0.765284708726368 -0.197304255656027 4
4246 0.716666666666667 0.44 0 0 1 0 0 2 11 1.0021 0.927986771637348 -0.241162056816888 7
4246 0.558333333333333 0.356666666666667 0 0 0 0 1 4 11 0.9894 0.234400705838843 -0.589861354442978 2.8
4247 0.8425 0.338333333333333 0 0 0 0 1 4 11 0.9894 1.67694820396083 -0.670730301645405 23.9
4247 0.796666666666667 0.6075 1 0 0 1 0 3 11 1.0927 1.3655896877582 0.436815637992241 1.6
4247 0.850833333333333 0.691666666666667 1 0 0 0 1 4 11 0.8725 1.74115201232391 0.807922695152375 -0.5
4248 0.795833333333333 0.479166666666667 1 0 0 0 1 4 11 0.8725 1.360453129936 -0.0833816089390498 11.3
4248 0.386666666666667 0.0925 0 1 0 0 0 1 11 1.9677 -0.46134556650262 -2.28348492162063 10.1
4248 0.795 0.42 1 0 0 0 1 4 11 0.8725 1.35533213551592 -0.322773392263051 14.8
4249 0.885 0.614166666666667 1 0 1 0 0 2 11 0.9573 2.04065551664468 0.464860838103104 10.6
4249 0.095 0.496666666666667 0 0 0 0 1 4 11 0.9894 -2.25405805209939 -0.0133335308694638 -20.7
4249 0.900833333333333 0.57 1 0 0 1 0 3 11 1.0927 2.20651832452768 0.281851152140987 16.2
4249 0.878333333333333 0.630833333333333 1 0 0 0 1 4 11 0.8725 1.97674110739297 0.535793483392312 8.3
4250 0.785 0.721666666666667 0 0 0 0 1 4 11 0.9894 1.29504568965475 0.952743915585736 -10.1
4250 0.489166666666667 0.276666666666667 1 1 0 0 0 1 11 1.0521 -0.0433401161081136 -0.96105674574386 4
4250 0.88 0.586666666666667 1 0 0 0 1 4 11 0.8725 1.99243016469021 0.350202429433116 12.4
4251 0.3625 0.539166666666666 0 0 1 0 0 2 11 1.0021 -0.564529802737852 0.156988292978563 -15
4251 0.775 0.61 1 0 0 1 0 3 11 1.0927 1.23676262714893 0.447312218043665 -0.6
4252 0.89 0.34 1 0 0 0 1 4 11 0.8725 2.09074109693377 -0.663294217410264 29.2
4252 0.773333333333333 0.57 0 0 0 1 0 3 11 1.0687 1.2272296664902 0.281851152140987 2.6
4253 0.850833333333333 0.215 1 0 0 0 1 4 11 0.8725 1.74115201232391 -1.29504568965475 30.7
4253 0.449166666666667 0.75 1 0 0 0 1 4 11 0.8725 -0.204038268942688 1.09861228866811 -31.2
4254 0.9575 0.684166666666667 1 0 0 0 1 4 11 0.8725 3.11482164512443 0.772986904370004 13.9
4254 0.845 0.681666666666667 0 0 1 0 0 2 11 1.0021 1.69591151043793 0.761441727996173 -0.2
4256 0.999 0.859166666666667 1 1 0 0 0 1 11 1.0521 6.90675477864855 1.80838576909389 13
4256 0.753333333333333 0.628333333333333 1 0 0 1 0 3 11 1.0927 1.11646990606811 0.52507341598789 -4.2
4256 0.7925 0.636666666666666 0 0 0 0 1 4 11 0.9894 1.34006116608068 0.560925545817483 -1.4
4256 0.8075 0.803333333333333 0 0 0 0 1 4 11 0.9894 1.43384690136897 1.40725948958493 -15.5
4257 0.755833333333333 0.5575 1 0 1 0 0 2 11 0.9573 1.12996984109807 0.23102203888629 2.1
4257 0.740833333333333 0.639166666666667 1 0 0 0 1 4 11 0.8725 1.05030432333467 0.571749073364768 -6.2
4257 0.8375 0.630833333333333 1 0 1 0 0 2 11 0.9573 1.63974326192943 0.535793483392312 3.7
4257 0.720833333333333 0.589166666666667 1 0 0 0 1 4 11 0.8725 0.948598975106811 0.360521491853884 -3.3
4257 0.8575 0.509166666666667 0 0 0 0 1 4 11 0.9894 1.79467917933139 0.0366707755200098 15.7
4257 0.743333333333333 0.450833333333333 1 0 0 1 0 3 11 1.0927 1.06336634960643 -0.197304255656027 8.4
4258 0.745 0.493333333333333 0 0 1 0 0 2 11 1.0021 1.07212067322113 -0.0266682470821627 5.8
4258 0.7775 0.561666666666667 1 0 0 0 1 4 11 0.8725 1.25115654244709 0.247928898174599 3.7
4259 0.8425 0.43 1 0 0 0 1 4 11 0.8725 1.67694820396083 -0.281851152140988 19.1
4259 0.79 0.806666666666667 1 0 0 0 1 4 11 0.8725 1.3249254147436 1.42849471561027 -17.5
4259 0.915 0.7725 0 0 1 0 0 2 11 1.0021 2.37627280878521 1.2224817703809 -0.6
4259 0.8025 0.561666666666667 0 0 0 1 0 3 11 1.0687 1.40199327066299 0.247928898174599 6
4260 0.6575 0.548333333333333 0 0 0 1 0 3 11 1.0687 0.65217310634964 0.19393892988567 -4.1
4261 0.699166666666666 0.654166666666667 1 0 1 0 0 2 11 0.9573 0.843332748134322 0.637405197551712 -10.6
4261 0.626666666666666 0.490833333333333 0 0 0 1 0 3 11 1.0687 0.517943091534852 -0.03667077552001 -1.7
4262 0.780833333333333 0.713333333333333 0 0 1 0 0 2 11 1.0021 1.27052925006066 0.911628718768342 -9.7
4262 0.835833333333333 0.7425 0 0 0 0 1 4 11 0.9894 1.62754705922394 1.05900315057306 -7
4262 0.9 0.773333333333333 0 0 0 0 1 4 11 0.9894 2.19722457733622 1.2272296664902 -2.5
4263 0.688333333333333 0.620833333333333 0 0 0 1 0 3 11 1.0687 0.792338976106445 0.493086799428608 -8.3
4263 0.953333333333333 0.913333333333333 0 0 0 0 1 4 11 0.9894 3.01693448120459 2.35503156836658 -8.2
4263 0.9275 0.715 0 0 1 0 0 2 11 1.0021 2.54890623262096 0.919793362425357 6.5
4265 0.766666666666667 0.736666666666667 1 0 0 0 1 4 11 0.8725 1.18958406687384 1.02871484905073 -13.2
4266 0.753333333333333 0.664166666666667 1 0 0 0 1 4 11 0.8725 1.11646990606811 0.681918116843534 -7.5
4268 0.738333333333333 0.478333333333333 0 0 0 0 1 4 11 0.9894 1.03732396469683 -0.0867209747805333 6.3
4268 0.895 0.610833333333333 1 0 0 1 0 3 11 1.0927 2.14286336811733 0.450816444217753 12.1
4268 0.93 0.746666666666667 0 0 0 1 0 3 11 1.0687 2.58668934409794 1.08091271156871 3.8
4268 0.925 0.745833333333333 1 0 0 0 1 4 11 0.8725 2.51230562397612 1.07651194166744 3.2
4268 0.8125 0.781666666666667 0 0 0 0 1 4 11 0.9894 1.46633706879343 1.27540544524513 -13.1
4269 0.824166666666667 0.613333333333333 1 0 1 0 0 2 11 0.9573 1.54483619814665 0.461345566502619 3.9
4270 0.82 0.5525 1 0 1 0 0 2 11 0.9573 1.51634748936809 0.210776895676998 8.5
4270 0.730833333333333 0.6975 1 0 0 0 1 4 11 0.8725 0.998854669149525 0.835421236224625 -12.4
4270 0.805833333333333 0.485 1 0 0 0 1 4 11 0.8725 1.42316004188759 -0.060018009726253 11.9
4271 0.87 0.663333333333333 1 0 0 1 0 3 11 1.0927 1.90095876119305 0.678184307883231 4.3
4271 0.5325 0.475833333333333 0 0 0 0 1 4 11 0.9894 0.130183548854838 -0.0967420470444316 -4.9
4272 0.5925 0.489166666666667 0 0 1 0 0 2 11 1.0021 0.374309940328369 -0.0433401161081136 -3.2
4272 0.53 0.505833333333333 0 0 0 0 1 4 11 0.9894 0.120144311842063 0.0233343920617715 -7
4272 0.923333333333333 0.6725 0 0 1 0 0 2 11 1.0021 2.48852329025818 0.719514056400687 10
4273 0.8425 0.645 1 0 0 1 0 3 11 1.0927 1.67694820396083 0.597132527320357 3
4273 0.870833333333333 0.589166666666667 1 0 0 0 1 4 11 0.8725 1.90834704747966 0.360521491853884 11.1
4274 0.4225 0.480833333333333 0 0 0 0 1 4 11 0.9894 -0.31251899559872 -0.0767042522793549 -9.1
4274 0.885 0.599166666666667 0 0 1 0 0 2 11 1.0021 2.04065551664468 0.401994087615287 11.9
4274 0.89 0.651666666666667 0 0 0 0 1 4 11 0.9894 2.09074109693377 0.626373308020556 7.8
4274 0.87 0.753333333333333 1 0 0 0 1 4 11 0.8725 1.90095876119305 1.11646990606811 -4.2
4275 0.743333333333333 0.649166666666667 0 0 0 1 0 3 11 1.0687 1.06336634960643 0.615378212188368 -6.9
4275 0.825 0.67 1 0 0 0 1 4 11 0.8725 1.55059741241117 0.708185057924486 -1.2
4275 0.8575 0.770833333333333 1 0 0 0 1 4 11 0.8725 1.79467917933139 1.21302263984585 -7.2
4276 0.715 0.865 0 0 0 0 1 4 11 0.9894 0.919793362425357 1.85745472849345 -29.1
4276 0.391666666666667 0.683333333333333 0 0 0 0 1 4 11 0.9894 -0.440311839438331 0.769133087537866 -26.7
4276 0.8825 0.773333333333333 1 0 0 0 1 4 11 0.8725 2.01632045522324 1.2272296664902 -4.6
4276 0.755833333333333 0.6875 0 0 0 0 1 4 11 0.9894 1.12996984109807 0.78845736036427 -9.5
4277 0.860833333333333 0.588333333333333 0 1 0 0 0 1 11 1.9677 1.82222865670288 0.357079720305318 10
4278 0.98 0.803333333333333 1 0 0 0 1 4 11 0.8725 3.89182029811063 1.40725948958493 7.4
4278 0.835 0.645 0 0 0 1 0 3 11 1.0687 1.62148625095027 0.597132527320357 2.2
4278 0.769166666666667 0.5225 0 0 0 1 0 3 11 1.0687 1.20361172831552 0.0900608239181809 5.9
4279 0.773333333333333 0.325833333333333 1 0 1 0 0 2 11 0.9573 1.2272296664902 -0.727091357073128 17.6
4280 0.8825 0.726666666666667 1 0 1 0 0 2 11 0.9573 2.01632045522324 0.977775815524838 -0.2
4280 0.875 0.769166666666667 1 0 0 1 0 3 11 1.0927 1.94591014905531 1.20361172831552 -5.1
4280 0.783333333333333 0.6275 1 0 0 0 1 4 11 0.8725 1.28519824424852 0.521506633186325 -1.4
4280 0.581666666666667 0.599166666666667 0 0 0 0 1 4 11 0.9894 0.329618983070645 0.401994087615287 -12.1
4282 0.778333333333333 0.663333333333333 0 0 0 0 1 4 11 0.9894 1.25598012944714 0.678184307883231 -5.2
4282 0.95 0.595 0 0 0 0 1 4 11 0.9894 2.94443897916644 0.384674338439091 20.9
4282 0.819166666666667 0.700833333333333 0 0 0 0 1 4 11 0.9894 1.51071176660671 0.851269271484668 -4.8
4282 0.776666666666667 0.328333333333333 1 0 0 0 1 4 11 0.8725 1.24634583417474 -0.715732833208696 17.8
4282 0.885 0.750833333333333 0 0 0 0 1 4 11 0.9894 2.04065551664468 1.10306168421765 -2.2
4282 0.5725 0.7125 1 0 1 0 0 2 11 0.9573 0.29205844705158 0.907557051905401 -23
4283 0.9025 0.701666666666667 1 0 0 1 0 3 11 1.0927 2.22531631220323 0.855247027841628 4.5
4283 0.865 0.718333333333333 1 0 0 0 1 4 11 0.8725 1.85745472849345 0.936209375180673 -1.5
4284 0.86 0.741666666666667 1 0 0 0 1 4 11 0.8725 1.81528996663825 1.054649165247 -4.2
4284 0.829166666666667 0.571666666666667 0 0 0 0 1 4 11 0.9894 1.57973275802019 0.288654362270721 8
4284 0.96 0.741666666666667 1 0 0 0 1 4 11 0.8725 3.17805383034794 1.054649165247 8.9
4284 0.7875 0.63 1 0 0 0 1 4 11 0.8725 1.30992138233532 0.532216813747308 -1.2
4285 0.628333333333333 0.641666666666667 0 0 1 0 0 2 11 1.0021 0.52507341598789 0.582605306160123 -13.6
4285 0.826666666666667 0.604166666666667 1 1 0 0 0 1 11 1.0521 1.56218502758356 0.422856850820035 5
4287 0.863333333333334 0.74 1 0 1 0 0 2 11 0.9573 1.84325599499524 1.04596855518269 -3.7
4287 0.798333333333333 0.506666666666667 0 0 0 0 1 4 11 0.9894 1.37591005181417 0.0266682470821628 9.7
4287 0.5275 0.535833333333333 1 1 0 0 0 1 11 1.0521 0.110111118416424 0.143579484310334 -9.2
4288 0.870833333333333 0.58 1 0 0 1 0 3 11 1.0927 1.90834704747966 0.322773392263051 11.9
4288 0.7875 0.753333333333333 1 0 0 0 1 4 11 0.8725 1.30992138233532 1.11646990606811 -12.9
4288 0.76 0.5325 1 0 0 0 1 4 11 0.8725 1.15267950993839 0.130183548854838 4.4
4289 0.863333333333333 0.6675 1 0 1 0 0 2 11 0.9573 1.84325599499523 0.696899530178496 3.2
4289 0.943333333333333 0.608333333333333 1 0 0 0 1 4 11 0.8725 2.81223355358702 0.440311839438331 18.7
4290 0.945 0.739166666666667 1 0 1 0 0 2 11 0.9573 2.84385174226127 1.04164179176943 6.7
4290 0.83 0.783333333333333 1 0 1 0 0 2 11 0.9573 1.58562726374038 1.28519824424852 -11.4
4290 0.99 0.5525 0 0 0 0 1 4 11 0.9894 4.59511985013459 0.210776895676998 33.4
4290 0.815 0.614166666666667 1 0 0 0 1 4 11 0.8725 1.48283228816254 0.464860838103104 2.9
4291 0.65 0.551666666666667 0 0 0 0 1 4 11 0.9894 0.619039208406224 0.207406995775225 -4.8
4291 0.77 0.5525 0 0 0 0 1 4 11 0.9894 1.20831120592453 0.210776895676998 3.7
4291 0.81 0.329166666666667 1 0 0 0 1 4 11 0.8725 1.450010175506 -0.71195651251744 20.9
4293 0.945 0.5025 0 0 0 1 0 3 11 1.0687 2.84385174226127 0.0100000833345832 27.2
4294 0.776666666666667 0.535 1 0 0 1 0 3 11 1.0927 1.24634583417474 0.14022934130865 5.6
4295 0.86 0.701666666666667 1 0 0 1 0 3 11 1.0927 1.81528996663825 0.855247027841628 -0.4
4295 0.780833333333333 0.568333333333333 1 0 0 0 1 4 11 0.8725 1.27052925006066 0.275054415583978 3.5
4296 0.790833333333333 0.696666666666667 1 0 0 0 1 4 11 0.8725 1.32995585947814 0.831474745447962 -7.2
4296 0.773333333333333 0.8125 1 0 0 0 1 4 11 0.8725 1.2272296664902 1.46633706879343 -19.6
4296 0.825 0.699166666666667 0 0 1 0 0 2 11 1.0021 1.55059741241117 0.843332748134327 -4
4296 0.845 0.539166666666667 1 0 0 1 0 3 11 1.0927 1.69591151043793 0.156988292978567 12.2
4296 0.693333333333333 0.539166666666667 1 0 0 0 1 4 11 0.8725 0.815749502652276 0.156988292978567 -1.2
4296 0.805 0.656666666666667 1 0 0 0 1 4 11 0.8725 1.41784271885482 0.648474740508354 -2
4297 0.85 0.404166666666667 1 0 1 0 0 2 11 0.9573 1.73460105538811 -0.388133651756523 21.3
4297 0.890833333333333 0.489166666666667 1 0 0 0 1 4 11 0.8725 2.09928158782389 -0.0433401161081136 20.9
4297 0.845833333333333 0.675 1 0 0 0 1 4 11 0.8725 1.70228806639756 0.730887508542793 0.5
4298 0.843333333333333 0.555 0 0 0 0 1 4 11 0.9894 1.68324188701746 0.220893831580194 10.8
4298 0.915 0.799166666666667 1 0 1 0 0 2 11 0.9573 2.37627280878521 1.38109414139279 -3
4299 0.705 0.5675 1 0 0 0 1 4 11 0.8725 0.871222446472449 0.271658422983624 -2.6
4299 0.275 0.328333333333333 0 0 0 0 1 4 11 0.9894 -0.969400557188103 -0.715732833208696 -5.1
4300 0.5975 0.3775 1 0 0 1 0 3 11 1.0927 0.395059186947048 -0.500173059649783 3.5
4301 0.77 0.660833333333333 1 1 0 0 0 1 11 1.0521 1.20831120592453 0.667010036192252 -5.7
4301 0.7925 0.628333333333333 1 0 0 0 1 4 11 0.8725 1.34006116608068 0.52507341598789 -0.6
4302 0.8725 0.568333333333333 0 0 0 0 1 4 11 0.9894 1.9232462894781 0.275054415583978 13
4303 0.788333333333333 0.665833333333333 1 0 0 0 1 4 11 0.8725 1.31490830203334 0.689399518459704 -4.5
4303 0.803333333333333 0.4825 1 0 1 0 0 2 11 0.9573 1.40725948958493 -0.0700286043604837 11.8
4303 0.695833333333333 0.478333333333333 0 0 0 1 0 3 11 1.0687 0.827534371268362 -0.0867209747805333 3.2
4303 0.535833333333333 0.560833333333333 0 0 0 1 0 3 11 1.0687 0.143579484310334 0.244544781103364 -10.8
4303 0.7275 0.6125 1 0 0 0 1 4 11 0.8725 0.981975384942349 0.457833093625481 -4.7
4304 0.750833333333333 0.085 0 0 1 0 0 2 11 1.0021 1.10306168421765 -2.3762728087852 27.8
4304 0.820833333333333 0.655 1 0 0 0 1 4 11 0.8725 1.52200361304442 0.641090818603892 -0.2
4304 0.754166666666667 0.470833333333333 1 0 0 0 1 4 11 0.8725 1.12095958736011 -0.116799267746252 8
4305 0.821666666666667 0.745 1 0 1 0 0 2 11 0.9573 1.52768033958079 1.07212067322113 -8.7
4305 0.759166666666667 0.67 0 0 1 0 0 2 11 1.0021 1.14811620914753 0.708185057924486 -7.5
4305 0.82 0.638333333333333 1 0 0 0 1 4 11 0.8725 1.51634748936809 0.568137635640185 1.2
4306 0.840833333333333 0.375 1 0 0 0 1 4 11 0.8725 1.66444159230698 -0.510825623765991 21.9
4306 0.890833333333333 0.749166666666667 0 0 0 0 1 4 11 0.9894 2.09928158782389 1.09417276972275 -1.4
4306 0.808333333333333 0.391666666666667 0 0 0 1 0 3 11 1.0687 1.43921676257423 -0.440311839438331 17.6
4306 0.761666666666667 0.7575 0 0 0 0 1 4 11 0.9894 1.1618387606343 1.13902182700599 -15.6
4306 0.711666666666667 0.56 0 0 0 0 1 4 11 0.9894 0.903492418730847 0.241162056816888 -1.5
4307 0.865 0.616666666666667 1 0 0 1 0 3 11 1.0927 1.85745472849345 0.475423696715076 8.1
4307 0.878333333333333 0.421666666666667 0 0 0 1 0 3 11 1.0687 1.97674110739297 -0.315935291219337 23.6
