Age_days	Mean_All_Lion_prop	Female	Noord	Oost	Zuid	West	Regio	Age_years	psw
3725	.815833333333333	1	0	0	0	1	4	10	.9394
3725	.858333333333333	1	0	0	0	1	4	10	.9394
3726	.819166666666667	0	0	1	0	0	2	10	.7598
3726	.655833333333333	0	0	0	0	1	4	10	.9187
3726	.828333333333333	0	0	1	0	0	2	10	.7598
3726	.761666666666667	0	0	0	0	1	4	10	.9187
3726	.92	1	0	0	0	1	4	10	.9394
3726	.815833333333333	1	0	0	0	1	4	10	.9394
3726	.870833333333333	1	0	0	0	1	4	10	.9394
3726	.618333333333333	1	0	0	1	0	3	10	1.3772
3727	.76	0	0	0	0	1	4	10	.9187
3727	.791666666666667	1	0	0	0	1	4	10	.9394
3728	.855	1	0	1	0	0	2	10	.7632
3728	.6375	0	0	1	0	0	2	10	.7598
3728	.71	1	0	0	0	1	4	10	.9394
3728	.848333333333333	0	0	0	1	0	3	10	1.5827
3728	.220833333333333	1	0	0	0	1	4	10	.9394
3728	.738333333333333	0	0	0	0	1	4	10	.9187
3728	.585	1	0	0	0	1	4	10	.9394
3728	.8725	0	1	0	0	0	1	10	1.7358
3728	.706666666666667	0	0	0	1	0	3	10	1.5827
3729	.854166666666667	1	0	0	1	0	3	10	1.3772
3729	.734166666666667	1	0	0	0	1	4	10	.9394
3730	.895	0	0	0	0	1	4	10	.9187
3730	.93	0	0	1	0	0	2	10	.7598
3730	.664166666666667	0	0	1	0	0	2	10	.7598
3731	.733333333333333	0	0	1	0	0	2	10	.7598
3731	.719166666666667	0	0	1	0	0	2	10	.7598
3731	.8625	1	0	0	0	1	4	10	.9394
3732	.679166666666667	0	0	0	1	0	3	10	1.5827
3732	.5175	0	0	1	0	0	2	10	.7598
3732	.7875	1	0	1	0	0	2	10	.7632
3732	.815	0	0	1	0	0	2	10	.7598
3732	.795833333333333	1	0	0	0	1	4	10	.9394
3732	.858333333333333	1	0	0	0	1	4	10	.9394
3733	.7475	0	0	0	0	1	4	10	.9187
3733	.661666666666667	1	0	0	0	1	4	10	.9394
3733	.751666666666667	0	0	0	1	0	3	10	1.5827
3733	.5425	1	0	0	0	1	4	10	.9394
3733	.785833333333333	0	1	0	0	0	1	10	1.7358
3733	.668333333333333	1	0	0	0	1	4	10	.9394
3734	.560833333333333	0	0	1	0	0	2	10	.7598
3734	.78	1	0	0	0	1	4	10	.9394
3734	.72	0	0	1	0	0	2	10	.7598
3734	.495	1	0	0	0	1	4	10	.9394
3734	.91	1	0	0	0	1	4	10	.9394
3734	.89	1	0	0	0	1	4	10	.9394
3734	.72	0	0	1	0	0	2	10	.7598
3734	.680833333333333	1	1	0	0	0	1	10	1.9054
3735	.541666666666667	0	0	0	1	0	3	10	1.5827
3735	.620833333333333	0	0	0	0	1	4	10	.9187
3735	.89	1	0	1	0	0	2	10	.7632
3735	.801666666666667	0	0	0	0	1	4	10	.9187
3735	.614166666666667	0	0	0	0	1	4	10	.9187
3735	.690833333333333	1	0	0	0	1	4	10	.9394
3736	.825	1	0	0	1	0	3	10	1.3772
3736	.801666666666667	1	0	0	0	1	4	10	.9394
3736	.635833333333333	0	0	0	0	1	4	10	.9187
3736	.584166666666667	0	0	0	0	1	4	10	.9187
3737	.8525	0	0	0	0	1	4	10	.9187
3737	.7325	1	0	0	0	1	4	10	.9394
3737	.735833333333333	1	0	0	1	0	3	10	1.3772
3737	.801666666666667	1	0	0	0	1	4	10	.9394
3737	.8075	1	0	0	0	1	4	10	.9394
3737	.659166666666667	1	0	0	0	1	4	10	.9394
3737	.838333333333333	1	0	1	0	0	2	10	.7632
3737	.716666666666667	1	0	0	1	0	3	10	1.3772
3738	.653333333333333	0	0	1	0	0	2	10	.7598
3738	.94	0	0	1	0	0	2	10	.7598
3738	.788333333333333	1	0	0	1	0	3	10	1.3772
3738	.775	1	0	0	0	1	4	10	.9394
3738	.89	0	0	0	0	1	4	10	.9187
3738	.825	1	0	0	0	1	4	10	.9394
3738	.82	1	0	0	0	1	4	10	.9394
3738	.758333333333333	0	0	0	0	1	4	10	.9187
3738	.761666666666667	1	0	0	0	1	4	10	.9394
3738	.8025	1	0	1	0	0	2	10	.7632
3738	.609166666666667	0	0	0	0	1	4	10	.9187
3739	.91	0	0	0	1	0	3	10	1.5827
3739	.828333333333333	1	0	1	0	0	2	10	.7632
3739	.831666666666667	1	0	0	0	1	4	10	.9394
3739	.694166666666667	1	0	0	0	1	4	10	.9394
3739	.660833333333333	0	1	0	0	0	1	10	1.7358
3740	.734166666666667	1	0	0	0	1	4	10	.9394
3740	.843333333333333	0	0	0	1	0	3	10	1.5827
3740	.714166666666667	0	0	1	0	0	2	10	.7598
3740	.760833333333333	1	0	0	1	0	3	10	1.3772
3741	.779166666666667	0	0	0	1	0	3	10	1.5827
3741	.9	0	0	0	1	0	3	10	1.5827
3741	.623333333333333	1	0	0	0	1	4	10	.9394
3741	.665833333333333	1	0	0	0	1	4	10	.9394
3741	.638333333333333	0	0	1	0	0	2	10	.7598
3742	.505833333333333	0	0	0	0	1	4	10	.9187
3742	.748333333333333	0	0	0	1	0	3	10	1.5827
3743	.591666666666667	0	0	0	1	0	3	10	1.5827
3743	.7925	1	0	0	0	1	4	10	.9394
3743	.605833333333333	0	0	0	0	1	4	10	.9187
3744	.441666666666667	0	0	0	0	1	4	10	.9187
3744	.883333333333333	0	0	0	0	1	4	10	.9187
3744	.596666666666667	0	0	0	0	1	4	10	.9187
3744	.795833333333333	1	0	0	0	1	4	10	.9394
3744	.6325	1	0	0	0	1	4	10	.9394
3745	.8625	1	0	1	0	0	2	10	.7632
3745	.293333333333333	1	0	1	0	0	2	10	.7632
3745	.648333333333333	1	0	0	0	1	4	10	.9394
3745	.3875	0	0	1	0	0	2	10	.7598
3745	.795	1	0	0	0	1	4	10	.9394
3745	.825	0	0	0	0	1	4	10	.9187
3745	.683333333333333	0	0	0	0	1	4	10	.9187
3745	.8875	0	0	0	0	1	4	10	.9187
3745	.6175	1	1	0	0	0	1	10	1.9054
3746	.9175	0	0	0	1	0	3	10	1.5827
3746	.726666666666667	0	0	1	0	0	2	10	.7598
3746	.78	1	0	1	0	0	2	10	.7632
3746	.855	1	0	1	0	0	2	10	.7632
3746	.833333333333333	1	0	0	0	1	4	10	.9394
3746	.575833333333333	0	0	1	0	0	2	10	.7598
3747	.835833333333333	1	0	0	1	0	3	10	1.3772
3747	.798333333333333	0	0	1	0	0	2	10	.7598
3747	.636666666666666	1	0	1	0	0	2	10	.7632
3747	.4275	0	0	0	1	0	3	10	1.5827
3748	.736666666666667	0	0	0	0	1	4	10	.9187
3748	.719166666666667	0	0	0	1	0	3	10	1.5827
3748	.913333333333333	1	1	0	0	0	1	10	1.9054
3748	.725833333333333	1	0	0	0	1	4	10	.9394
3748	.875	0	0	1	0	0	2	10	.7598
3748	.763333333333333	0	0	0	0	1	4	10	.9187
3748	.81	1	0	1	0	0	2	10	.7632
3749	.718333333333333	0	0	1	0	0	2	10	.7598
3749	.918333333333333	1	0	1	0	0	2	10	.7632
3749	.845833333333333	0	0	1	0	0	2	10	.7598
3749	.869166666666667	0	0	0	1	0	3	10	1.5827
3749	.806666666666667	1	1	0	0	0	1	10	1.9054
3749	.800833333333333	0	0	0	0	1	4	10	.9187
3749	.7525	1	0	1	0	0	2	10	.7632
3749	.775833333333333	1	0	1	0	0	2	10	.7632
3749	.670833333333333	1	0	1	0	0	2	10	.7632
3750	.796666666666667	1	0	0	1	0	3	10	1.3772
3750	.766666666666667	1	0	0	0	1	4	10	.9394
3750	.729166666666667	1	0	1	0	0	2	10	.7632
3750	.8775	0	0	0	0	1	4	10	.9187
3750	.900833333333333	0	0	1	0	0	2	10	.7598
3751	.8575	1	0	0	0	1	4	10	.9394
3751	.799166666666667	0	0	0	0	1	4	10	.9187
3751	.745	1	0	0	0	1	4	10	.9394
3751	.683333333333333	1	0	1	0	0	2	10	.7632
3751	.843333333333333	0	0	0	0	1	4	10	.9187
3751	.955	1	0	0	0	1	4	10	.9394
3751	.675	0	0	0	0	1	4	10	.9187
3751	.138333333333333	1	0	0	0	1	4	10	.9394
3752	.804166666666667	0	0	0	0	1	4	10	.9187
3752	.616666666666667	1	0	1	0	0	2	10	.7632
3752	.695	0	0	1	0	0	2	10	.7598
3753	.75	0	0	0	1	0	3	10	1.5827
3753	.853333333333333	0	0	0	0	1	4	10	.9187
3753	.620833333333333	1	0	0	0	1	4	10	.9394
3753	.704166666666667	0	0	1	0	0	2	10	.7598
3754	.783333333333333	1	0	0	0	1	4	10	.9394
3754	.7925	0	0	0	0	1	4	10	.9187
3754	.635833333333333	1	0	0	0	1	4	10	.9394
3754	.770833333333333	1	1	0	0	0	1	10	1.9054
3754	.765	0	0	0	0	1	4	10	.9187
3755	.88	0	0	1	0	0	2	10	.7598
3755	.9175	1	0	0	1	0	3	10	1.3772
3755	.834166666666667	1	0	0	0	1	4	10	.9394
3755	.945	1	0	0	0	1	4	10	.9394
3755	.214166666666667	0	0	0	0	1	4	10	.9187
3756	.8875	1	0	1	0	0	2	10	.7632
3756	.77	1	0	0	0	1	4	10	.9394
3756	.9125	1	0	0	0	1	4	10	.9394
3756	.331666666666667	1	0	0	0	1	4	10	.9394
3756	.725833333333333	1	0	0	0	1	4	10	.9394
3756	.843333333333333	1	0	0	0	1	4	10	.9394
3757	.7575	1	0	1	0	0	2	10	.7632
3757	.716666666666667	1	0	1	0	0	2	10	.7632
3757	.7375	1	0	0	1	0	3	10	1.3772
3757	.720833333333333	1	0	0	0	1	4	10	.9394
3757	.8075	0	0	0	0	1	4	10	.9187
3757	.700833333333333	1	0	0	0	1	4	10	.9394
3758	.94	1	0	1	0	0	2	10	.7632
3758	.783333333333333	1	0	0	0	1	4	10	.9394
3758	.861666666666667	1	0	0	0	1	4	10	.9394
3758	.826666666666667	0	0	0	0	1	4	10	.9187
3758	.945	0	1	0	0	0	1	10	1.7358
3758	.7975	1	1	0	0	0	1	10	1.9054
3758	.745	1	0	0	0	1	4	10	.9394
3758	.795	1	0	0	0	1	4	10	.9394
3759	.83	0	0	0	1	0	3	10	1.5827
3759	.790833333333333	0	0	0	0	1	4	10	.9187
3759	.7775	1	0	0	0	1	4	10	.9394
3759	.96	1	0	0	0	1	4	10	.9394
3759	.740833333333333	0	0	0	0	1	4	10	.9187
3759	.504166666666667	1	0	0	0	1	4	10	.9394
3759	.315	0	0	0	0	1	4	10	.9187
3759	.685	1	0	1	0	0	2	10	.7632
3759	.85	1	1	0	0	0	1	10	1.9054
3760	.1725	0	0	1	0	0	2	10	.7598
3760	.573333333333333	0	0	0	0	1	4	10	.9187
3760	.740833333333333	1	0	0	1	0	3	10	1.3772
3760	.865833333333333	0	0	1	0	0	2	10	.7598
3760	.696666666666667	1	0	1	0	0	2	10	.7632
3760	.878333333333333	0	0	1	0	0	2	10	.7598
3760	.77	1	0	0	1	0	3	10	1.3772
3760	.94	1	0	0	0	1	4	10	.9394
3760	.786666666666667	0	0	0	0	1	4	10	.9187
3761	.855	0	0	1	0	0	2	10	.7598
3761	.840833333333334	1	0	0	1	0	3	10	1.3772
3761	.729166666666667	0	0	0	1	0	3	10	1.5827
3762	.4	0	0	0	0	1	4	10	.9187
3762	.805	1	0	0	0	1	4	10	.9394
3762	.765	1	0	1	0	0	2	10	.7632
3762	.719166666666667	0	0	0	0	1	4	10	.9187
3762	.766666666666667	1	0	1	0	0	2	10	.7632
3762	.659166666666667	0	0	0	0	1	4	10	.9187
3763	.613333333333333	1	0	0	1	0	3	10	1.3772
3763	.783333333333333	0	0	0	0	1	4	10	.9187
3763	.825833333333333	1	0	1	0	0	2	10	.7632
3763	.285	1	1	0	0	0	1	10	1.9054
3764	.801666666666667	0	0	1	0	0	2	10	.7598
3764	.789166666666667	0	0	0	0	1	4	10	.9187
3765	.530833333333333	1	0	0	0	1	4	10	.9394
3765	.865	1	0	0	1	0	3	10	1.3772
3765	.791666666666667	0	0	0	0	1	4	10	.9187
3765	.261666666666667	0	0	1	0	0	2	10	.7598
3765	.5975	0	0	1	0	0	2	10	.7598
3766	.773333333333333	1	0	1	0	0	2	10	.7632
3766	.733333333333333	1	0	1	0	0	2	10	.7632
3766	.799166666666667	0	0	0	0	1	4	10	.9187
3766	.793333333333333	0	1	0	0	0	1	10	1.7358
3766	.810833333333333	0	0	0	0	1	4	10	.9187
3766	.781666666666667	1	0	0	1	0	3	10	1.3772
3767	.601666666666667	0	0	0	0	1	4	10	.9187
3767	.748333333333333	0	0	1	0	0	2	10	.7598
3767	.683333333333333	0	0	0	1	0	3	10	1.5827
3767	.644166666666667	0	0	0	0	1	4	10	.9187
3767	.735	1	0	0	0	1	4	10	.9394
3767	.695833333333333	0	0	1	0	0	2	10	.7598
3768	.913333333333333	0	0	1	0	0	2	10	.7598
3768	.638333333333333	0	0	1	0	0	2	10	.7598
3768	.93	0	0	0	0	1	4	10	.9187
3768	.704166666666667	0	0	0	0	1	4	10	.9187
3768	.7	1	0	0	0	1	4	10	.9394
3768	.895	0	0	0	0	1	4	10	.9187
3769	.843333333333333	0	0	1	0	0	2	10	.7598
3769	.8125	0	0	1	0	0	2	10	.7598
3769	.735	0	0	0	0	1	4	10	.9187
3769	.96	1	0	0	0	1	4	10	.9394
3769	.501666666666667	1	0	0	0	1	4	10	.9394
3769	.605833333333333	1	1	0	0	0	1	10	1.9054
3770	.746666666666667	1	0	0	0	1	4	10	.9394
3770	.8275	1	0	0	0	1	4	10	.9394
3770	.803333333333333	1	0	0	0	1	4	10	.9394
3770	.741666666666667	0	0	0	0	1	4	10	.9187
3771	.706666666666667	0	0	0	0	1	4	10	.9187
3771	.973333333333333	1	0	0	0	1	4	10	.9394
3771	.216666666666667	1	0	1	0	0	2	10	.7632
3771	.654166666666667	0	0	1	0	0	2	10	.7598
3771	.725833333333333	1	0	0	0	1	4	10	.9394
3771	.704166666666667	1	0	0	0	1	4	10	.9394
3772	.7775	1	0	1	0	0	2	10	.7632
3772	.6925	1	0	0	0	1	4	10	.9394
3772	.82	0	0	0	0	1	4	10	.9187
3772	.710833333333333	1	0	0	0	1	4	10	.9394
3772	.550833333333333	0	1	0	0	0	1	10	1.7358
3772	.7475	1	0	0	0	1	4	10	.9394
3772	.775	1	0	0	1	0	3	10	1.3772
3772	.68	0	0	0	1	0	3	10	1.5827
3772	.781666666666667	1	0	0	0	1	4	10	.9394
3773	.633333333333333	1	0	1	0	0	2	10	.7632
3773	.95	1	0	0	1	0	3	10	1.3772
3773	.748333333333333	1	0	1	0	0	2	10	.7632
3773	.5375	1	0	0	0	1	4	10	.9394
3773	.6025	0	0	0	0	1	4	10	.9187
3773	.6375	1	0	0	0	1	4	10	.9394
3773	.5825	0	0	1	0	0	2	10	.7598
3773	.730833333333333	0	0	0	0	1	4	10	.9187
3774	.726666666666666	1	0	0	0	1	4	10	.9394
3774	.574166666666667	0	0	0	1	0	3	10	1.5827
3774	.856666666666667	0	0	0	0	1	4	10	.9187
3774	.735	1	0	0	1	0	3	10	1.3772
3774	.8675	1	1	0	0	0	1	10	1.9054
3774	.898333333333333	1	0	0	0	1	4	10	.9394
3774	.9375	1	0	1	0	0	2	10	.7632
3774	.416666666666667	0	0	0	1	0	3	10	1.5827
3774	.7025	0	0	0	0	1	4	10	.9187
3775	.659166666666667	1	0	0	0	1	4	10	.9394
3775	.288333333333333	1	0	0	0	1	4	10	.9394
3775	.638333333333333	1	0	0	0	1	4	10	.9394
3775	.705	1	0	1	0	0	2	10	.7632
3775	.593333333333333	1	0	0	0	1	4	10	.9394
3775	.724166666666667	1	0	0	0	1	4	10	.9394
3775	.633333333333333	0	0	1	0	0	2	10	.7598
3775	.744166666666667	1	0	1	0	0	2	10	.7632
3776	.573333333333333	1	0	0	0	1	4	10	.9394
3776	.775	0	0	0	1	0	3	10	1.5827
3777	.446666666666667	1	0	0	0	1	4	10	.9394
3777	.715833333333333	0	0	0	1	0	3	10	1.5827
3777	.8025	1	0	0	0	1	4	10	.9394
3777	.648333333333333	1	0	0	0	1	4	10	.9394
3777	.8	1	0	0	0	1	4	10	.9394
3778	.785	0	0	1	0	0	2	10	.7598
3778	.7925	0	0	1	0	0	2	10	.7598
3778	.913333333333333	1	1	0	0	0	1	10	1.9054
3778	.838333333333333	1	1	0	0	0	1	10	1.9054
3778	.688333333333333	0	0	1	0	0	2	10	.7598
3778	.7375	0	0	1	0	0	2	10	.7598
3778	.8425	1	0	1	0	0	2	10	.7632
3779	.893333333333333	1	0	0	0	1	4	10	.9394
3779	.746666666666666	0	0	0	0	1	4	10	.9187
3779	.635833333333333	0	0	1	0	0	2	10	.7598
3780	.595	1	0	0	0	1	4	10	.9394
3780	.81	0	0	0	0	1	4	10	.9187
3780	.843333333333333	1	0	0	0	1	4	10	.9394
3780	.915	0	0	0	0	1	4	10	.9187
3780	.863333333333333	1	0	0	1	0	3	10	1.3772
3781	.546666666666667	0	0	0	0	1	4	10	.9187
3781	.700833333333333	0	0	1	0	0	2	10	.7598
3781	.406666666666667	0	0	1	0	0	2	10	.7598
3781	.92	1	0	0	0	1	4	10	.9394
3781	.8425	0	0	0	0	1	4	10	.9187
3781	.8125	1	0	0	0	1	4	10	.9394
3781	.7875	1	0	0	0	1	4	10	.9394
3782	.78	0	0	0	0	1	4	10	.9187
3782	.898333333333333	0	0	0	0	1	4	10	.9187
3782	.895833333333333	1	0	0	0	1	4	10	.9394
3782	.848333333333333	0	0	0	0	1	4	10	.9187
3782	.875833333333333	0	1	0	0	0	1	10	1.7358
3782	.625	0	0	0	0	1	4	10	.9187
3783	.528333333333333	1	0	0	0	1	4	10	.9394
3783	.536666666666667	0	0	1	0	0	2	10	.7598
3783	.625	0	0	0	0	1	4	10	.9187
3783	.666666666666667	1	1	0	0	0	1	10	1.9054
3783	.6675	0	0	0	0	1	4	10	.9187
3783	.53	1	0	0	1	0	3	10	1.3772
3784	.659166666666667	0	0	1	0	0	2	10	.7598
3784	.7425	0	0	1	0	0	2	10	.7598
3784	.840833333333333	0	0	0	0	1	4	10	.9187
3784	.780833333333333	0	0	0	0	1	4	10	.9187
3784	.8275	1	0	0	0	1	4	10	.9394
3784	.593333333333333	0	0	0	0	1	4	10	.9187
3785	.695833333333333	1	0	1	0	0	2	10	.7632
3785	.9475	0	0	0	0	1	4	10	.9187
3785	.823333333333333	0	0	0	0	1	4	10	.9187
3786	.93	0	0	0	0	1	4	10	.9187
3786	.734166666666667	0	0	0	0	1	4	10	.9187
3786	.865	1	0	0	0	1	4	10	.9394
3786	.684166666666667	1	0	1	0	0	2	10	.7632
3787	.675833333333333	1	0	0	0	1	4	10	.9394
3787	.4425	0	0	1	0	0	2	10	.7598
3787	.86	0	0	1	0	0	2	10	.7598
3787	.493333333333333	1	0	0	0	1	4	10	.9394
3787	.660833333333333	1	0	0	0	1	4	10	.9394
3787	.86	0	0	0	0	1	4	10	.9187
3787	.685833333333333	0	0	0	0	1	4	10	.9187
3787	.823333333333333	1	0	1	0	0	2	10	.7632
3787	.751666666666667	0	0	1	0	0	2	10	.7598
3787	.806666666666667	1	0	0	0	1	4	10	.9394
3788	.731666666666667	0	0	0	0	1	4	10	.9187
3788	.8125	0	0	0	0	1	4	10	.9187
3788	.85	0	0	0	1	0	3	10	1.5827
3788	.895	1	0	0	0	1	4	10	.9394
3788	.535	1	1	0	0	0	1	10	1.9054
3788	.765	1	0	0	1	0	3	10	1.3772
3789	.748333333333333	1	0	0	0	1	4	10	.9394
3789	.820833333333333	1	0	0	0	1	4	10	.9394
3789	.7925	1	0	0	0	1	4	10	.9394
3789	.624166666666667	0	0	0	0	1	4	10	.9187
3790	.4875	0	0	0	0	1	4	10	.9187
3790	.873333333333333	1	1	0	0	0	1	10	1.9054
3790	.8925	0	1	0	0	0	1	10	1.7358
3791	.583333333333333	1	0	0	0	1	4	10	.9394
3791	.761666666666666	1	0	0	1	0	3	10	1.3772
3792	.87	0	0	1	0	0	2	10	.7598
3792	.658333333333333	0	0	1	0	0	2	10	.7598
3792	.573333333333333	0	0	1	0	0	2	10	.7598
3792	.649166666666667	1	0	0	0	1	4	10	.9394
3792	.833333333333333	1	0	0	0	1	4	10	.9394
3792	.691666666666667	1	0	1	0	0	2	10	.7632
3793	.840833333333333	0	0	0	0	1	4	10	.9187
3793	.6875	1	0	0	0	1	4	10	.9394
3794	.786666666666667	0	0	0	0	1	4	10	.9187
3794	.8675	1	0	1	0	0	2	10	.7632
3794	.7775	0	0	0	0	1	4	10	.9187
3794	.596666666666667	0	0	0	0	1	4	10	.9187
3794	.7475	0	0	0	0	1	4	10	.9187
3795	.6425	1	0	1	0	0	2	10	.7632
3795	.656666666666667	1	0	0	0	1	4	10	.9394
3795	.783333333333333	0	0	1	0	0	2	10	.7598
3795	.765	0	0	0	0	1	4	10	.9187
3795	.890833333333333	0	0	1	0	0	2	10	.7598
3795	.715	1	0	0	0	1	4	10	.9394
3796	.710833333333333	1	0	1	0	0	2	10	.7632
3797	.626666666666667	1	0	1	0	0	2	10	.7632
3797	.96	1	0	1	0	0	2	10	.7632
3797	.868333333333333	1	0	1	0	0	2	10	.7632
3797	.963333333333333	1	0	0	0	1	4	10	.9394
3797	.913333333333333	0	0	0	1	0	3	10	1.5827
3797	.943333333333333	0	0	0	0	1	4	10	.9187
3797	.864166666666667	0	0	0	0	1	4	10	.9187
3797	.858333333333333	1	0	0	0	1	4	10	.9394
3798	.746666666666667	1	0	0	0	1	4	10	.9394
3798	.440833333333333	0	0	0	0	1	4	10	.9187
3798	.753333333333333	0	0	0	1	0	3	10	1.5827
3798	.858333333333333	0	0	0	0	1	4	10	.9187
3798	.778333333333333	0	0	0	0	1	4	10	.9187
3798	.224166666666667	1	0	1	0	0	2	10	.7632
3799	.821666666666667	1	0	0	0	1	4	10	.9394
3799	.845833333333333	1	0	0	0	1	4	10	.9394
3800	.69	0	0	1	0	0	2	10	.7598
3800	.781666666666667	1	0	0	0	1	4	10	.9394
3800	.760833333333333	1	0	1	0	0	2	10	.7632
3800	.898333333333333	1	0	1	0	0	2	10	.7632
3800	.7525	1	0	1	0	0	2	10	.7632
3800	.8025	1	0	0	0	1	4	10	.9394
3800	.626666666666667	0	0	0	0	1	4	10	.9187
3801	.6875	0	0	1	0	0	2	10	.7598
3801	.794166666666667	0	0	1	0	0	2	10	.7598
3801	.9475	1	0	0	1	0	3	10	1.3772
3801	.914166666666667	1	0	0	0	1	4	10	.9394
3801	.885833333333333	1	1	0	0	0	1	10	1.9054
3801	.8025	0	0	1	0	0	2	10	.7598
3801	.485	1	0	0	0	1	4	10	.9394
3801	.62	1	0	0	0	1	4	10	.9394
3801	.793333333333333	1	0	0	0	1	4	10	.9394
3802	.86	1	0	0	1	0	3	10	1.3772
3802	.88	0	0	1	0	0	2	10	.7598
3802	.4325	0	0	1	0	0	2	10	.7598
3802	.799166666666667	1	0	0	0	1	4	10	.9394
3802	.76	0	0	0	0	1	4	10	.9187
3802	.811666666666667	0	0	1	0	0	2	10	.7598
3803	.764166666666667	1	0	1	0	0	2	10	.7632
3803	.885833333333333	0	0	1	0	0	2	10	.7598
3803	.8175	1	0	0	1	0	3	10	1.3772
3803	.8625	0	0	0	0	1	4	10	.9187
3803	.788333333333333	0	0	1	0	0	2	10	.7598
3803	.675833333333333	1	0	0	0	1	4	10	.9394
3803	.7775	1	0	0	0	1	4	10	.9394
3803	.8525	1	0	0	1	0	3	10	1.3772
3803	.4925	0	0	0	0	1	4	10	.9187
3804	.7275	1	0	1	0	0	2	10	.7632
3804	.7675	1	0	0	1	0	3	10	1.3772
3804	.82	0	0	0	0	1	4	10	.9187
3804	.8275	1	0	1	0	0	2	10	.7632
3804	.691666666666667	0	0	0	0	1	4	10	.9187
3805	.94	1	0	1	0	0	2	10	.7632
3805	.854166666666667	1	0	0	0	1	4	10	.9394
3805	.9475	1	0	0	0	1	4	10	.9394
3805	.8575	1	0	1	0	0	2	10	.7632
3805	.9	0	0	0	1	0	3	10	1.5827
3806	.791666666666667	1	0	1	0	0	2	10	.7632
3806	.375833333333333	0	0	0	0	1	4	10	.9187
3806	.770833333333333	1	0	1	0	0	2	10	.7632
3807	.9275	1	0	1	0	0	2	10	.7632
3807	.815	1	0	0	0	1	4	10	.9394
3807	.89	1	0	0	0	1	4	10	.9394
3807	.77	0	0	0	0	1	4	10	.9187
3807	.539166666666666	1	0	0	1	0	3	10	1.3772
3807	.810833333333333	0	1	0	0	0	1	10	1.7358
3807	.730833333333333	1	0	0	0	1	4	10	.9394
3807	.795	1	0	1	0	0	2	10	.7632
3807	.98	0	0	0	0	1	4	10	.9187
3807	.565	0	0	0	0	1	4	10	.9187
3808	.816666666666667	1	0	1	0	0	2	10	.7632
3808	.738333333333333	1	0	0	0	1	4	10	.9394
3808	.8375	1	0	1	0	0	2	10	.7632
3808	.7075	0	0	0	0	1	4	10	.9187
3808	.726666666666667	1	0	0	0	1	4	10	.9394
3808	.325833333333333	1	0	0	1	0	3	10	1.3772
3808	.686666666666667	1	0	0	1	0	3	10	1.3772
3809	.719166666666667	0	0	0	1	0	3	10	1.5827
3809	.6175	0	0	0	0	1	4	10	.9187
3809	.92	1	0	0	1	0	3	10	1.3772
3809	.9175	1	0	0	1	0	3	10	1.3772
3809	.745833333333333	0	0	0	0	1	4	10	.9187
3810	.8475	1	0	1	0	0	2	10	.7632
3811	.84	0	0	0	0	1	4	10	.9187
3811	.863333333333333	1	0	0	1	0	3	10	1.3772
3811	.804166666666667	0	1	0	0	0	1	10	1.7358
3811	.97	1	0	0	0	1	4	10	.9394
3811	.895833333333334	1	0	0	0	1	4	10	.9394
3811	.848333333333333	1	0	0	0	1	4	10	.9394
3811	.898333333333333	0	0	1	0	0	2	10	.7598
3811	.805	1	0	0	1	0	3	10	1.3772
3811	.736666666666667	1	0	0	0	1	4	10	.9394
3812	.825	0	0	0	0	1	4	10	.9187
3812	.863333333333334	0	0	0	0	1	4	10	.9187
3813	.745	0	0	1	0	0	2	10	.7598
3813	.7675	1	0	0	0	1	4	10	.9394
3813	.760833333333333	1	0	1	0	0	2	10	.7632
3813	.553333333333333	0	0	0	0	1	4	10	.9187
3813	.92	1	0	0	1	0	3	10	1.3772
3814	.611666666666667	1	0	1	0	0	2	10	.7632
3814	.42	0	0	1	0	0	2	10	.7598
3814	.76	1	0	0	0	1	4	10	.9394
3814	.555833333333333	0	0	0	0	1	4	10	.9187
3814	.5325	0	0	0	1	0	3	10	1.5827
3814	.9025	0	0	0	0	1	4	10	.9187
3815	.8975	1	0	1	0	0	2	10	.7632
3815	.825	1	0	0	0	1	4	10	.9394
3815	.903333333333333	1	0	0	0	1	4	10	.9394
3816	.906666666666667	1	0	1	0	0	2	10	.7632
3816	.646666666666667	1	0	0	1	0	3	10	1.3772
3816	.716666666666667	0	0	0	0	1	4	10	.9187
3816	.6975	0	0	0	0	1	4	10	.9187
3816	.366666666666667	0	0	1	0	0	2	10	.7598
3817	.7075	1	0	1	0	0	2	10	.7632
3817	.766666666666667	0	0	1	0	0	2	10	.7598
3817	.9475	1	0	1	0	0	2	10	.7632
3818	.788333333333333	1	0	0	0	1	4	10	.9394
3818	.694166666666667	1	0	1	0	0	2	10	.7632
3818	.9375	1	0	1	0	0	2	10	.7632
3818	.808333333333333	0	0	0	0	1	4	10	.9187
3818	.7975	1	0	1	0	0	2	10	.7632
3819	.5225	0	0	1	0	0	2	10	.7598
3819	.675833333333333	1	0	0	0	1	4	10	.9394
3819	.9875	1	0	0	1	0	3	10	1.3772
3819	.900833333333333	1	0	1	0	0	2	10	.7632
3819	.595	1	0	1	0	0	2	10	.7632
3819	.764166666666667	1	0	0	0	1	4	10	.9394
3819	.791666666666667	0	0	0	0	1	4	10	.9187
3819	.711666666666667	0	0	0	0	1	4	10	.9187
3820	.8275	1	0	0	1	0	3	10	1.3772
