"lftd" "LS" "AS" "sekse" "noord" "oost" "zuid" "west" "regio" "lftj" "psw" "LOLS" "LOAS" "DT"
3655 0.76 0.514166666666666 1 0 0 0 1 4 10 0.8617 1.15267950993839 0.0566818375548928 6.4
3655 0.7775 0.67 0 0 0 0 1 4 10 0.9442 1.25115654244709 0.708185057924486 -5.7
3655 0.310833333333333 0.471666666666667 1 0 0 1 0 3 10 1.1995 -0.796226275379877 -0.113454876234042 -12.2
3657 0.158333333333333 0.285 1 0 0 0 1 4 10 0.8617 -1.67068153767482 -0.919793362425357 -7.3
3657 0.873333333333333 0.831666666666667 1 0 0 0 1 4 10 0.8617 1.93075834403471 1.59748557891026 -11.2
3657 0.628333333333333 0.660833333333333 1 0 0 0 1 4 10 0.8617 0.52507341598789 0.667010036192252 -15.7
3658 0.4325 0.65 1 0 0 0 1 4 10 0.8617 -0.271658422983624 0.619039208406224 -22.9
3658 0.838333333333333 0.525833333333333 0 0 0 1 0 3 10 1.7002 1.64587919159635 0.103425428414881 13.3
3659 0.755833333333333 0.603333333333333 1 0 1 0 0 2 10 0.9974 1.12996984109807 0.419373538154295 -1.2
3659 0.664166666666666 0.576666666666667 0 0 0 0 1 4 10 0.9442 0.681918116843529 0.309104508039189 -5.6
3659 0.500833333333333 0.5025 0 0 0 0 1 4 10 0.9442 0.00333333641975689 0.0100000833345832 -7.8
3659 0.78 0.645833333333333 1 0 0 0 1 4 10 0.8617 1.26566637333128 0.600773860428929 -3.1
3659 0.85 0.425833333333333 0 0 1 0 0 2 10 0.7167 1.73460105538811 -0.298871680809955 21
3660 0.2325 0.530833333333333 0 0 0 0 1 4 10 0.9442 -1.19424825443394 0.123490027432472 -18.7
3660 0.9275 0.654166666666667 1 0 0 0 1 4 10 0.8617 2.54890623262096 0.637405197551712 12.4
3661 0.835 0.535833333333333 0 0 1 0 0 2 10 0.7167 1.62148625095027 0.143579484310334 12.2
3661 0.741666666666667 0.4325 0 0 0 0 1 4 10 0.9442 1.054649165247 -0.271658422983624 10.1
3661 0.865 0.821666666666667 0 0 0 0 1 4 10 0.9442 1.85745472849345 1.52768033958079 -11.2
3661 0.794166666666667 0.635833333333333 1 0 0 0 1 4 10 0.8617 1.35022656702623 0.557324836188866 -0.8
3661 0.895833333333333 0.563333333333333 0 0 0 0 1 4 10 0.9442 2.15176220325946 0.254701391721921 16.8
3662 0.5575 0.428333333333333 0 0 0 0 1 4 10 0.9442 0.23102203888629 -0.288654362270721 -0.8
3662 0.860833333333333 0.593333333333333 1 0 1 0 0 2 10 0.9974 1.82222865670288 0.377762505558827 10.2
3662 0.6325 0.474166666666667 0 0 0 1 0 3 10 1.7002 0.542956901948784 -0.103425428414881 0.1
3662 0.585 0.511666666666667 1 0 0 1 0 3 10 1.1995 0.343333327001158 0.0466751385701314 -4.9
3663 0.840833333333333 0.5975 1 0 1 0 0 2 10 0.9974 1.66444159230698 0.395059186947048 7.6
3663 0.945 0.539166666666667 0 0 0 0 1 4 10 0.9442 2.84385174226127 0.156988292978567 25.2
3664 0.841666666666667 0.446666666666666 0 0 0 0 1 4 10 0.9442 1.67068153767482 -0.214147988405635 18.9
3664 0.821666666666667 0.57 1 0 0 0 1 4 10 0.8617 1.52768033958079 0.281851152140987 8
3664 0.84 0.575 0 0 0 0 1 4 10 0.9442 1.65822807660353 0.302280871872934 9.5
3664 0.568333333333333 0.258333333333333 1 0 0 0 1 4 10 0.8617 0.275054415583978 -1.054649165247 8
3664 0.639166666666667 0.545 1 0 0 0 1 4 10 0.8617 0.571749073364768 0.180488375712294 -4.5
3664 0.705 0.535 0 0 0 0 1 4 10 0.9442 0.871222446472449 0.14022934130865 0.5
3664 0.675 0.636666666666666 1 0 0 0 1 4 10 0.8617 0.730887508542793 0.560925545817483 -10.5
3664 0.578333333333333 0.445 0 0 0 1 0 3 10 1.7002 0.315935291219338 -0.220893831580194 -0.9
3665 0.9675 0.4225 0 0 0 0 1 4 10 0.9442 3.39347533556825 -0.31251899559872 36.7
3665 0.87 0.6525 1 0 0 1 0 3 10 1.1995 1.90095876119305 0.630046474192001 5.6
3666 0.565833333333333 0.7 1 0 0 1 0 3 10 1.1995 0.264871085805328 0.847297860387203 -22.7
3666 0.733333333333333 0.504166666666667 0 0 0 0 1 4 10 0.9442 1.01160091167848 0.016667052485213 4.9
3666 0.556666666666667 0.515 1 0 0 0 1 4 10 0.8617 0.227644684195003 0.060018009726253 -6.4
3666 0.0625 0.17 0 0 0 1 0 3 10 1.7002 -2.70805020110221 -1.58562726374038 -6.4
3667 0.624166666666667 0.706666666666667 1 0 0 0 1 4 10 0.8617 0.507271644014542 0.879249460193807 -20.5
3667 0.754166666666667 0.438333333333333 0 0 1 0 0 2 10 0.7167 1.12095958736011 -0.247928898174598 10.8
3667 0.678333333333333 0.439166666666667 0 0 0 1 0 3 10 1.7002 0.746122996537708 -0.244544781103364 5
3668 0.554166666666667 0.374166666666667 0 0 0 0 1 4 10 0.9442 0.217520293759849 -0.514382764021879 1.9
3668 0.9375 0.823333333333333 0 0 0 0 1 4 10 0.9442 2.70805020110221 1.53909642307585 -2.4
3668 0.900833333333333 0.63 1 0 0 0 1 4 10 0.8617 2.20651832452768 0.532216813747308 11.4
3668 0.7075 0.5425 0 0 0 0 1 4 10 0.9442 0.883272962845482 0.170411200699039 0.1
3669 0.6775 0.573333333333333 0 0 1 0 0 2 10 0.7167 0.742306416518029 0.295464212893835 -4.5
3669 0.7325 0.374166666666667 0 0 0 0 1 4 10 0.9442 1.00734377455516 -0.514382764021879 12.5
3670 0.6225 0.3925 1 0 0 0 1 4 10 0.8617 0.500173059649784 -0.43681563799224 4.3
3670 0.734166666666667 0.524166666666667 1 0 0 0 1 4 10 0.8617 1.01586652315134 0.0967420470444316 3.5
3670 0.800833333333333 0.638333333333333 1 0 0 0 1 4 10 0.8617 1.39151085703878 0.568137635640185 -0.4
3671 0.418333333333333 0.183333333333333 0 0 1 0 0 2 10 0.7167 -0.329618983070645 -1.49392502531226 5.7
3671 0.790833333333333 0.669166666666667 1 0 1 0 0 2 10 0.9974 1.32995585947814 0.704418433259573 -4.4
3671 0.83 0.676666666666667 1 0 0 0 1 4 10 0.8617 1.58562726374038 0.738495000538406 -1.2
3671 0.776666666666667 0.6075 1 0 1 0 0 2 10 0.9974 1.24634583417474 0.436815637992241 0.3
3671 0.9275 0.504166666666667 1 0 1 0 0 2 10 0.9974 2.54890623262096 0.016667052485213 25.3
3672 0.330833333333333 0.611666666666667 0 0 1 0 0 2 10 0.7167 -0.704418433259573 0.454323394488871 -22.4
3672 0.8775 0.735833333333333 1 0 1 0 0 2 10 0.9974 1.96896592535524 1.02442342672668 -1.8
3672 0.509166666666667 0.21 0 0 1 0 0 2 10 0.7167 0.0366707755200098 -1.3249254147436 7.7
3672 0.7975 0.481666666666666 0 0 0 0 1 4 10 0.9442 1.37074194811241 -0.0733662240668046 12.1
3673 0.664166666666667 0.540833333333333 0 0 1 0 0 2 10 0.7167 0.681918116843534 0.163697907551174 -2.7
3673 0.8575 0.705 0 0 0 0 1 4 10 0.9442 1.79467917933139 0.871222446472449 -1
3674 0.716666666666667 0.57 0 0 1 0 0 2 10 0.7167 0.927986771637348 0.281851152140987 -1.5
3674 0.680833333333333 0.306666666666667 0 0 0 0 1 4 10 0.9442 0.757604105679355 -0.815749502652276 12
3674 0.721666666666666 0.5575 1 0 0 0 1 4 10 0.8617 0.952743915585731 0.23102203888629 0
3674 0.771666666666667 0.5175 1 0 0 1 0 3 10 1.1995 1.21774612825811 0.0700286043604833 7.2
3674 0.695833333333333 0.5875 0 0 1 0 0 2 10 0.7167 0.827534371268362 0.353640040243578 -4.5
3675 0.7225 0.474166666666667 0 0 0 0 1 4 10 0.9442 0.956896486800098 -0.103425428414881 6
3675 0.816666666666667 0.623333333333333 0 0 1 0 0 2 10 0.7167 1.49392502531226 0.503720798142245 2.7
3676 0.96 0.633333333333333 0 0 0 0 1 4 10 0.9442 3.17805383034794 0.546543706368068 19.4
3677 0.77 0.466666666666667 1 0 1 0 0 2 10 0.9974 1.20831120592453 -0.133531392624521 10.5
3677 0.6525 0.55 0 0 0 0 1 4 10 0.9442 0.630046474192001 0.200670695462151 -4.1
3677 0.619166666666667 0.6 1 0 1 0 0 2 10 0.9974 0.486012653823556 0.405465108108164 -10.3
3677 0.89 0.825 1 0 0 0 1 4 10 0.8617 2.09074109693377 1.55059741241117 -8.6
3677 0.6275 0.569166666666667 1 0 0 1 0 3 10 1.1995 0.521506633186325 0.278451985062363 -7.1
3678 0.668333333333333 0.548333333333333 0 0 1 0 0 2 10 0.7167 0.700656602582075 0.19393892988567 -3
3678 0.8425 0.675 1 0 0 0 1 4 10 0.8617 1.67694820396083 0.730887508542793 0.3
3678 0.813333333333333 0.689166666666667 0 1 0 0 0 1 10 1.5939 1.47181653455805 0.796226275379878 -4.2
3678 0.385833333333333 0.31 0 0 0 0 1 4 10 0.9442 -0.464860838103104 -0.800119300112113 -1.2
3678 0.7925 0.6625 0 0 0 0 1 4 10 0.9442 1.34006116608068 0.674455047547793 -3.6
3678 0.6875 0.0991666666666667 1 0 1 0 0 2 10 0.9974 0.78845736036427 -2.20651832452768 22.4
3679 0.71 0.7225 0 0 1 0 0 2 10 0.7167 0.895384047054841 0.956896486800098 -16.6
3679 0.343333333333333 0.498333333333333 1 0 0 0 1 4 10 0.8617 -0.648474740508354 -0.00666669135819046 -12.9
3679 0.9675 0.708333333333333 0 0 0 0 1 4 10 0.9442 3.39347533556825 0.887303195000901 13.3
3679 0.8025 0.6225 0 0 0 0 1 4 10 0.9442 1.40199327066299 0.500173059649784 1.3
3679 0.845 0.255 1 0 1 0 0 2 10 0.9974 1.69591151043793 -1.07212067322113 28.8
3679 0.653333333333333 0.575 1 0 0 0 1 4 10 0.8617 0.633723760089143 0.302280871872934 -6.2
3680 0.681666666666667 0.649166666666667 1 0 1 0 0 2 10 0.9974 0.761441727996173 0.615378212188368 -11.3
3680 0.8 0.74 0 0 0 0 1 4 10 0.9442 1.38629436111989 1.04596855518269 -10.5
3680 0.920833333333333 0.473333333333333 0 0 0 0 1 4 10 0.9442 2.45372372235131 -0.106767975425708 26.5
3682 0.8275 0.645 0 0 0 0 1 4 10 0.9442 1.5680118707798 0.597132527320357 1.7
3682 0.49 0.649166666666667 0 0 0 0 1 4 10 0.9442 -0.0400053346136992 0.615378212188368 -20.7
3682 0.3525 0.4775 0 0 0 1 0 3 10 1.7002 -0.608068171321369 -0.0900608239181811 -11.2
3683 0.711666666666667 0.689166666666667 1 0 1 0 0 2 10 0.9974 0.903492418730847 0.796226275379878 -13.2
3683 0.609166666666667 0.528333333333333 1 0 0 0 1 4 10 0.8617 0.4438106913035 0.113454876234042 -4.9
3683 0.755833333333333 0.585 0 0 0 1 0 3 10 1.7002 1.12996984109807 0.343333327001158 0.4
3683 0.885 0.585 1 0 0 1 0 3 10 1.1995 2.04065551664468 0.343333327001158 13.7
3684 0.823333333333333 0.658333333333333 1 0 1 0 0 2 10 0.9974 1.53909642307585 0.655875785762712 0
3684 0.803333333333333 0.706666666666667 1 0 0 0 1 4 10 0.8617 1.40725948958493 0.879249460193807 -6.9
3685 0.516666666666667 0.624166666666667 0 0 1 0 0 2 10 0.7167 0.0666913744986738 0.507271644014542 -17.2
3685 0.878333333333333 0.768333333333333 0 0 1 0 0 2 10 0.7167 1.97674110739297 1.19892410986595 -4.8
3685 0.625833333333333 0.514166666666667 0 0 0 0 1 4 10 0.9442 0.514382764021879 0.0566818375548968 -3
3685 0.8275 0.703333333333333 0 0 0 0 1 4 10 0.9442 1.5680118707798 0.863221763743925 -4.1
3686 0.7025 0.22 1 0 1 0 0 2 10 0.9974 0.859231176222216 -1.26566637333128 17.4
3687 0.715 0.579166666666667 0 0 1 0 0 2 10 0.7167 0.919793362425357 0.319353416289434 -2.4
3687 0.685 0.555 1 0 0 1 0 3 10 1.1995 0.776846199436592 0.220893831580194 -2.5
3687 0.696666666666667 0.140833333333333 0 0 0 0 1 4 10 0.9442 0.831474745447962 -1.80838576909389 20.7
3687 0.8 0.625 1 0 1 0 0 2 10 0.9974 1.38629436111989 0.510825623765991 0.9
3688 0.858333333333333 0.518333333333333 0 0 1 0 0 2 10 0.7167 1.80151564417342 0.0733662240668006 16
3688 0.809166666666666 0.7125 0 0 1 0 0 2 10 0.7167 1.44460446473708 0.907557051905401 -6.9
3688 0.669166666666667 0.440833333333333 1 0 0 0 1 4 10 0.8617 0.704418433259573 -0.237780705113384 4.3
3688 0.96 0.7125 0 0 1 0 0 2 10 0.7167 3.17805383034794 0.907557051905401 11.5
3689 0.1525 0.591666666666667 0 0 0 0 1 4 10 0.9442 -1.71512624320714 0.37085957893069 -26.3
3689 0.715833333333333 0.568333333333333 0 0 0 1 0 3 10 1.7002 0.923886444700737 0.275054415583978 -1.4
3689 0.430833333333333 0.576666666666667 1 0 0 0 1 4 10 0.8617 -0.278451985062362 0.309104508039189 -16.1
3690 0.7225 0.454166666666667 0 0 0 0 1 4 10 0.9442 0.956896486800098 -0.183849440972006 7.3
3690 0.75 0.686666666666667 0 0 0 0 1 4 10 0.9442 1.09861228866811 0.784581386519579 -9.9
3690 0.8725 0.719166666666667 0 0 1 0 0 2 10 0.7167 1.9232462894781 0.940331760731068 -0.8
3690 0.905833333333333 0.145833333333333 1 0 0 1 0 3 10 1.1995 2.26378906840887 -1.767661917649 40.9
3691 0.783333333333333 0.675 1 0 1 0 0 2 10 0.9974 1.28519824424852 0.730887508542793 -5.7
3692 0.665833333333333 0.44 1 0 0 0 1 4 10 0.8617 0.689399518459704 -0.241162056816888 4.2
3692 0.8375 0.649166666666667 1 0 0 0 1 4 10 0.8617 1.63974326192943 0.615378212188368 2.4
3692 0.69 0.426666666666667 0 0 0 0 1 4 10 0.9442 0.800119300112113 -0.295464212893835 6.5
3692 0.945 0.523333333333333 0 0 0 0 1 4 10 0.9442 2.84385174226127 0.0934011750883994 26.4
3693 0.748333333333333 0.614166666666667 0 0 1 0 0 2 10 0.7167 1.08974305092733 0.464860838103104 -2.9
3693 0.8875 0.6725 0 0 0 0 1 4 10 0.9442 2.0654552997051 0.719514056400687 5.6
3693 0.905 0.544166666666667 1 0 0 0 1 4 10 0.8617 2.25405805209939 0.177128326854451 19.5
3694 0.896666666666667 0.4925 0 0 0 0 1 4 10 0.9442 2.1607241751167 -0.030002250303799 22.2
3694 0.751666666666667 0.6575 1 0 0 0 1 4 10 0.8617 1.10752103355722 0.65217310634964 -6.8
3694 0.54 0.39 0 0 0 0 1 4 10 0.9442 0.160342650075179 -0.447312218043665 0.5
3695 0.895 0.575833333333333 1 0 0 0 1 4 10 0.8617 2.14286336811733 0.305691807217146 15.7
3695 0.759166666666667 0.709166666666667 1 0 0 0 1 4 10 0.8617 1.14811620914753 0.891340206370948 -11.3
3696 0.873333333333333 0.200833333333333 1 0 1 0 0 2 10 0.9974 1.93075834403471 -1.38109414139279 34.4
3696 0.6975 0.560833333333333 0 0 0 1 0 3 10 1.7002 0.835421236224625 0.244544781103364 -2.1
3696 0.798333333333333 0.588333333333333 1 0 0 1 0 3 10 1.1995 1.37591005181417 0.357079720305318 4.1
3696 0.86 0.5275 0 1 0 0 0 1 10 1.5939 1.81528996663825 0.110111118416424 15.5
3697 0.808333333333333 0.643333333333333 0 0 1 0 0 2 10 0.7167 1.43921676257423 0.589861354442978 -0.1
3697 0.635 0.536666666666667 0 0 0 0 1 4 10 0.9442 0.5537276453102 0.146930431853772 -4.1
3697 0.606666666666667 0.515833333333333 0 0 1 0 0 2 10 0.7167 0.433322062611132 0.0633545158326837 -4.1
3698 0.744166666666667 0.213333333333333 0 0 1 0 0 2 10 0.7167 1.0677388332893 -1.30494872166594 20.9
3699 0.755 0.3 0 0 1 0 0 2 10 0.7167 1.1254595387043 -0.847297860387204 17.9
3699 0.754166666666667 0.643333333333333 0 0 0 0 1 4 10 0.9442 1.12095958736011 0.589861354442978 -5.2
3699 0.781666666666667 0.594166666666667 0 0 0 0 1 4 10 0.9442 1.27540544524513 0.381217297331707 2
3700 0.7875 0.638333333333333 1 0 0 0 1 4 10 0.8617 1.30992138233532 0.568137635640185 -1.6
3702 0.630833333333333 0.6 0 0 1 0 0 2 10 0.7167 0.535793483392312 0.405465108108164 -9.7
3702 0.840833333333333 0.535833333333333 1 0 0 1 0 3 10 1.1995 1.66444159230698 0.143579484310334 12.8
3702 0.848333333333333 0.625 0 0 0 1 0 3 10 1.7002 1.72158851003367 0.510825623765991 5.9
3703 0.883333333333333 0.6925 0 0 0 0 1 4 10 0.9442 2.0243817644968 0.811833150814921 3.2
3704 0.7475 0.685833333333333 0 0 1 0 0 2 10 0.7167 1.08532305654943 0.780711013229057 -10
3704 0.826666666666667 0.309166666666667 0 0 1 0 0 2 10 0.7167 1.56218502758356 -0.804018092527858 24.4
3704 0.8325 0.683333333333333 1 0 0 1 0 3 10 1.1995 1.60344987058948 0.769133087537866 -1.6
3705 0.77 0.583333333333333 1 0 1 0 0 2 10 0.9974 1.20831120592453 0.336472236621212 1.8
3705 0.265 0.6425 1 0 0 1 0 3 10 1.1995 -1.02014067322661 0.586231454635312 -27.4
3705 0.61 0.335833333333333 1 1 0 0 0 1 10 1.8753 0.447312218043665 -0.681918116843534 6.4
3705 0.800833333333333 0.669166666666667 0 0 0 0 1 4 10 0.9442 1.39151085703878 0.704418433259573 -3.4
3706 0.77 0.365 0 0 1 0 0 2 10 0.7167 1.20831120592453 -0.5537276453102 16.1
3706 0.84 0.489166666666667 0 0 1 0 0 2 10 0.7167 1.65822807660353 -0.0433401161081136 16
3706 0.67 0.47 1 0 0 1 0 3 10 1.1995 0.708185057924486 -0.120144311842063 2.6
3706 0.578333333333333 0.6625 1 0 0 1 0 3 10 1.1995 0.315935291219338 0.674455047547793 -18.3
3708 0.76 0.589166666666667 0 0 1 0 0 2 10 0.7167 1.15267950993839 0.360521491853884 0.4
3709 0.588333333333333 0.485833333333333 0 0 1 0 0 2 10 0.7167 0.357079720305318 -0.0566818375548968 -2.9
3709 0.85 0.65 1 0 1 0 0 2 10 0.9974 1.73460105538811 0.619039208406224 3.7
3709 0.790833333333333 0.6075 1 0 1 0 0 2 10 0.9974 1.32995585947814 0.436815637992241 1.6
3709 0.766666666666667 0.584166666666667 1 0 0 0 1 4 10 0.8617 1.18958406687384 0.339901791283073 1.5
3709 0.835 0.718333333333333 1 0 0 0 1 4 10 0.8617 1.62148625095027 0.936209375180673 -4.8
3710 0.705833333333333 0.578333333333333 1 0 0 1 0 3 10 1.1995 0.875232637718756 0.315935291219338 -3
3710 0.684166666666666 0.673333333333333 0 0 1 0 0 2 10 0.7167 0.772986904369999 0.723300218730631 -13.5
3710 0.673333333333333 0.420833333333333 0 0 0 1 0 3 10 1.7002 0.723300218730631 -0.319353416289434 5.7
3710 0.925 0.553333333333333 0 0 0 0 1 4 10 0.9442 2.51230562397612 0.214147988405631 21.3
3710 0.769166666666667 0.715 0 0 0 1 0 3 10 1.7002 1.20361172831552 0.919793362425357 -11
3711 0.683333333333333 0.580833333333333 0 0 1 0 0 2 10 0.7167 0.769133087537866 0.326195240660783 -4.8
3711 0.755833333333333 0.643333333333333 1 0 0 0 1 4 10 0.8617 1.12996984109807 0.589861354442978 -5
3711 0.784166666666666 0.429166666666667 0 0 1 0 0 2 10 0.7167 1.29011507788584 -0.285251937598488 14
3711 0.659166666666667 0.5025 0 0 1 0 0 2 10 0.7167 0.659582811724854 0.0100000833345832 -0.2
3712 0.7525 0.515833333333333 1 0 0 0 1 4 10 0.8617 1.11199041461429 0.0633545158326837 5.7
3712 0.831666666666666 0.6575 0 0 0 1 0 3 10 1.7002 1.59748557891025 0.65217310634964 1
3712 0.66 0.156666666666667 0 0 0 1 0 3 10 1.7002 0.663294217410264 -1.68324188701746 17.5
3713 0.791666666666667 0.675833333333333 1 0 0 0 1 4 10 0.8617 1.33500106673234 0.734688710496965 -5
3714 0.830833333333333 0.54 0 0 0 0 1 4 10 0.9442 1.59154479092005 0.160342650075179 11.4
3714 0.393333333333333 0.648333333333333 0 0 0 1 0 3 10 1.7002 -0.433322062611132 0.611721210142378 -23.9
3714 0.7525 0.759166666666667 1 0 0 0 1 4 10 0.8617 1.11199041461429 1.14811620914753 -16.8
3716 0.77 0.584166666666667 0 0 1 0 0 2 10 0.7167 1.20831120592453 0.339901791283073 1.8
3716 0.8275 0.631666666666667 0 1 0 0 0 1 10 1.5939 1.5680118707798 0.539373503564675 3.1
3716 0.724166666666667 0.641666666666667 1 0 0 0 1 4 10 0.8617 0.965224749888331 0.582605306160123 -7.5
3717 0.629166666666667 0.54 0 0 0 1 0 3 10 1.7002 0.528643467082786 0.160342650075179 -4.7
3717 0.755 0.603333333333333 0 0 1 0 0 2 10 0.7167 1.1254595387043 0.419373538154295 -1.3
3717 0.705 0.420833333333333 0 1 0 0 0 1 10 1.5939 0.871222446472449 -0.319353416289434 7.9
3717 0.5925 0.4375 1 0 0 0 1 4 10 0.8617 0.374309940328369 -0.251314428280906 0.2
3718 0.754166666666667 0.674166666666667 1 0 0 0 1 4 10 0.8617 1.12095958736011 0.727091357073128 -8.2
3718 0.903333333333333 0.79 0 1 0 0 0 1 10 1.5939 2.23482299089322 1.3249254147436 -3.8
3718 0.895 0.6475 0 0 0 0 1 4 10 0.9442 2.14286336811733 0.608068171321369 9.1
3719 0.6125 0.3475 0 0 1 0 0 2 10 0.7167 0.457833093625481 -0.630046474192002 6
3720 0.78 0.285833333333333 1 0 0 0 1 4 10 0.8617 1.26566637333128 -0.915707471431842 20.8
3721 0.644166666666667 0.2725 0 0 0 0 1 4 10 0.9442 0.593495035358799 -0.981975384942349 11.2
3721 0.676666666666667 0.395833333333333 0 0 0 1 0 3 10 1.7002 0.738495000538406 -0.422856850820035 7.3
3722 0.685833333333333 0.5025 0 0 1 0 0 2 10 0.7167 0.780711013229057 0.0100000833345832 1.5
3722 0.79 0.591666666666667 0 0 0 1 0 3 10 1.7002 1.3249254147436 0.37085957893069 3
3722 0.581666666666667 0.536666666666667 1 0 0 0 1 4 10 0.8617 0.329618983070645 0.146930431853772 -6.9
3722 0.8275 0.62 1 0 0 0 1 4 10 0.8617 1.5680118707798 0.489548225318706 4.2
3723 0.7775 0.718333333333333 1 0 0 0 1 4 10 0.8617 1.25115654244709 0.936209375180673 -10.6
3723 0.754166666666667 0.399166666666667 1 0 0 0 1 4 10 0.8617 1.12095958736011 -0.408938539874032 12.9
3724 0.734166666666667 0.769166666666667 0 0 0 0 1 4 10 0.9442 1.01586652315134 1.20361172831552 -19.2
3724 0.610833333333333 0.316666666666667 0 0 0 0 1 4 10 0.9442 0.450816444217753 -0.769133087537866 7.4
3724 0.600833333333333 0.521666666666667 0 0 0 0 1 4 10 0.9442 0.408938539874033 0.0867209747805333 -4.8
3725 0.81 0.583333333333333 0 0 0 0 1 4 10 0.9442 1.450010175506 0.336472236621212 5.7
3725 0.858333333333333 0.2475 1 0 0 0 1 4 10 0.8617 1.80151564417342 -1.11199041461429 30.6
3726 0.655833333333333 0.763333333333333 0 0 0 0 1 4 10 0.9442 0.644780655456369 1.17104212651292 -24.2
3726 0.828333333333333 0.575 0 0 1 0 0 2 10 0.7167 1.57386103786699 0.302280871872934 8.3
3726 0.761666666666667 0.585 0 0 0 0 1 4 10 0.9442 1.1618387606343 0.343333327001158 0.9
3726 0.618333333333333 0.5825 1 0 0 1 0 3 10 1.1995 0.482480059053194 0.333044641148945 -8.8
3727 0.76 0.718333333333333 0 0 0 0 1 4 10 0.9442 1.15267950993839 0.936209375180673 -12.1
3728 0.855 0.676666666666667 1 0 1 0 0 2 10 0.9974 1.77436772651619 0.738495000538406 1.6
3728 0.6375 0.475833333333333 0 0 1 0 0 2 10 0.7167 0.564529802737852 -0.0967420470444316 0.3
3728 0.71 0.598333333333333 1 0 0 0 1 4 10 0.8617 0.895384047054841 0.398525454997623 -4.4
3728 0.220833333333333 0.718333333333333 1 0 0 0 1 4 10 0.8617 -1.26081670330247 0.936209375180673 -36.3
3728 0.738333333333333 0.598333333333333 0 0 0 0 1 4 10 0.9442 1.03732396469683 0.398525454997623 -2.2
3728 0.706666666666667 0.5575 0 0 0 1 0 3 10 1.7002 0.879249460193807 0.23102203888629 -1.2
3729 0.734166666666667 0.2475 1 0 0 0 1 4 10 0.8617 1.01586652315134 -1.11199041461429 18.5
3730 0.895 0.645 0 0 0 0 1 4 10 0.9442 2.14286336811733 0.597132527320357 9.3
3730 0.93 0.6975 0 0 1 0 0 2 10 0.7167 2.58668934409794 0.835421236224625 8.5
3731 0.733333333333333 0.583333333333333 0 0 1 0 0 2 10 0.7167 1.01160091167848 0.336472236621212 -1.3
3731 0.719166666666667 0.596666666666666 0 0 1 0 0 2 10 0.7167 0.940331760731068 0.391595260244011 -3.6
3732 0.5175 0.411666666666667 0 0 1 0 0 2 10 0.7167 0.0700286043604833 -0.357079720305318 -1.6
3732 0.815 0.571666666666667 0 0 1 0 0 2 10 0.7167 1.48283228816254 0.288654362270721 7.2
3732 0.795833333333333 0.376666666666667 1 0 0 0 1 4 10 0.8617 1.360453129936 -0.503720798142245 18
3733 0.7475 0.559166666666667 0 0 0 0 1 4 10 0.9442 1.08532305654943 0.237780705113384 1.9
3733 0.661666666666667 0.704166666666667 1 0 0 0 1 4 10 0.8617 0.670730301645404 0.86721883788176 -18.1
3733 0.751666666666667 0.511666666666666 0 0 0 1 0 3 10 1.7002 1.10752103355722 0.0466751385701273 5.9
3733 0.785833333333333 0.688333333333333 0 1 0 0 0 1 10 1.5939 1.29999019773824 0.792338976106445 -6.8
3733 0.668333333333333 0.63 1 0 0 0 1 4 10 0.8617 0.700656602582075 0.532216813747308 -10.3
3734 0.560833333333333 0.555 0 0 1 0 0 2 10 0.7167 0.244544781103364 0.220893831580194 -9.3
3734 0.78 0.384166666666667 1 0 0 0 1 4 10 0.8617 1.26566637333128 -0.471899877951552 16.1
3734 0.72 0.660833333333333 0 0 1 0 0 2 10 0.7167 0.944461608840851 0.667010036192252 -9.7
3734 0.495 0.498333333333333 1 0 0 0 1 4 10 0.8617 -0.0200006667066695 -0.00666669135819046 -7.7
3735 0.620833333333333 0.688333333333333 0 0 0 0 1 4 10 0.9442 0.493086799428608 0.792338976106445 -18.8
3735 0.690833333333333 0.37 1 0 0 0 1 4 10 0.8617 0.804018092527858 -0.532216813747308 9.5
3736 0.825 0.655 1 0 0 1 0 3 10 1.1995 1.55059741241117 0.641090818603892 0.5
3736 0.801666666666667 0.4625 1 0 0 0 1 4 10 0.8617 1.39674377699423 -0.150282203049338 13.8
3737 0.8525 0.639166666666667 0 0 0 0 1 4 10 0.9442 1.7543450333778 0.571749073364768 5
3737 0.7325 0.480833333333333 1 0 0 0 1 4 10 0.8617 1.00734377455516 -0.0767042522793549 6.4
3737 0.801666666666667 0.64 1 0 0 0 1 4 10 0.8617 1.39674377699423 0.575364144903562 -0.4
3737 0.716666666666667 0.153333333333333 1 0 0 1 0 3 10 1.1995 0.927986771637348 -1.70869287052944 21.5
3738 0.653333333333333 0.525833333333333 0 0 1 0 0 2 10 0.7167 0.633723760089143 0.103425428414881 -2.3
3738 0.94 0.636666666666666 0 0 1 0 0 2 10 0.7167 2.75153531304195 0.560925545817483 16
3738 0.788333333333333 0.633333333333333 1 0 0 1 0 3 10 1.1995 1.31490830203334 0.546543706368068 -1.1
3739 0.828333333333333 0.7175 1 0 1 0 0 2 10 0.9974 1.57386103786699 0.932094397047281 -5.4
3739 0.831666666666667 0.624166666666667 1 0 0 0 1 4 10 0.8617 1.59748557891026 0.507271644014542 4.2
3739 0.694166666666667 0.631666666666667 1 0 0 0 1 4 10 0.8617 0.819671794112274 0.539373503564675 -8.7
